Monetisation_id,Date_id,Produit_id,Client_id,Campagne_id,CA_total,Marge_nette,Cout_acquisition_client,Taux_reconduction_contrats,Taux_conversion,Panier_moyen
398,9,32,178,3,1286.64,913.75,79.98,58.39,89.35,140.91
399,45,18,26,3,1675.21,910.06,228.27,96.87,40.84,188.16
400,33,41,88,5,133.62,318.93,33.24,40.54,25.17,28.02
401,7,28,33,3,1321.37,731.9,250.56,37.12,36.15,22.58
402,49,37,100,4,2388.24,863.25,80.82,54.81,81.07,279.19
403,65,41,147,10,3798.87,981.2,28.01,66.97,81.3,353.67
404,53,26,199,8,3571.22,583.21,119.77,67.49,10.23,489.84
405,78,22,155,5,3659.0,586.43,114.7,34.01,40.37,480.15
406,40,44,59,3,594.13,677.35,118.06,29.52,65.32,478.06
407,29,41,80,6,340.57,600.06,212.73,27.46,27.38,180.93
408,21,6,26,8,2271.11,768.7,275.26,9.85,0.48,289.79
409,90,1,125,10,4539.16,541.7,279.21,66.27,33.51,93.95
410,50,46,167,6,210.72,749.98,291.16,68.37,29.92,309.97
411,43,50,156,7,1171.98,800.67,216.12,8.52,56.93,427.87
412,57,28,106,7,2080.04,63.02,94.87,74.63,33.08,409.77
413,88,32,18,2,2031.03,61.15,35.26,37.04,43.6,493.33
414,59,43,23,4,1180.56,896.83,45.68,0.53,20.79,453.17
415,47,25,186,2,4821.02,112.3,163.91,5.34,64.93,218.34
416,85,41,101,7,2343.41,488.53,207.92,23.71,89.66,390.22
417,91,4,199,7,964.41,894.32,31.98,82.9,13.3,394.73
418,23,3,141,4,2890.62,320.95,209.09,86.03,7.81,216.61
419,5,21,180,5,233.11,128.58,68.77,79.36,26.02,106.38
420,76,18,5,8,1830.06,906.53,219.25,29.04,93.58,475.77
421,22,32,178,10,1438.0,873.88,193.62,13.48,1.84,494.02
422,84,30,84,5,4812.06,353.96,43.39,72.77,49.21,393.25
423,97,39,128,5,3628.48,525.64,178.21,43.94,54.74,60.59
424,56,41,137,9,2655.19,764.54,75.37,78.31,51.43,84.08
425,93,49,85,4,1106.22,530.64,286.41,94.39,68.37,421.61
426,60,35,25,2,4810.24,119.87,167.92,3.41,49.97,82.48
427,66,39,3,1,2856.35,375.78,296.43,59.99,84.71,25.4
428,30,10,26,9,2843.28,243.33,163.27,35.47,65.37,138.92
429,58,27,56,9,1398.1,241.67,285.14,26.21,5.28,351.64
430,11,37,162,2,892.73,819.25,249.25,45.49,54.17,448.91
431,16,22,5,3,726.12,989.98,260.49,31.76,27.4,317.59
432,25,4,168,2,4483.21,509.79,151.92,36.18,39.98,475.06
433,7,28,34,6,3725.96,225.08,210.2,29.27,27.55,25.79
434,81,14,90,5,3975.86,746.58,111.63,84.76,27.57,330.31
435,63,42,3,10,272.32,857.5,217.91,67.34,10.74,89.52
436,21,2,89,6,2957.3,180.34,161.44,61.6,15.31,336.58
437,26,11,41,3,4598.9,224.35,250.78,20.52,41.56,444.54
438,89,20,42,4,3946.76,980.15,81.63,5.55,31.23,486.49
439,12,29,77,2,1155.91,200.56,224.35,58.28,24.13,98.24
440,67,17,195,8,1695.36,848.42,261.62,57.73,92.82,475.98
441,3,24,55,3,2330.25,230.29,49.51,71.46,50.19,196.17
442,37,44,87,9,3973.55,896.54,69.76,96.62,67.07,221.86
443,28,21,124,1,2335.16,285.1,178.54,55.52,75.86,107.27
444,72,31,168,5,1382.67,195.23,173.89,37.81,58.93,345.8
445,9,46,76,4,2039.78,683.0,27.91,5.32,31.8,492.48
446,57,11,9,3,2636.84,990.16,283.05,85.21,22.91,167.33
447,97,11,65,5,4933.22,930.89,12.05,29.74,58.08,372.99
448,66,44,46,3,3322.71,192.62,268.07,28.46,77.5,420.94
449,14,34,44,3,734.95,329.19,174.68,5.3,57.1,30.63
450,44,25,156,5,3917.47,578.34,97.44,86.44,74.72,143.19
451,97,3,138,4,4888.5,925.73,123.24,66.28,77.2,398.86
452,69,3,159,5,443.0,213.83,172.19,2.83,44.11,55.88
453,75,1,53,9,211.27,402.49,192.72,4.54,38.01,181.66
454,23,24,109,9,3923.93,884.98,253.31,94.25,85.04,62.53
455,23,23,28,9,424.39,201.95,140.37,88.79,40.83,30.58
456,70,42,196,4,2800.24,300.45,242.75,61.07,68.05,191.01
457,25,27,94,5,982.68,914.53,268.15,28.35,92.69,209.12
458,20,44,102,5,2393.72,916.52,116.24,85.43,48.98,223.03
459,44,14,77,10,1825.27,222.32,126.28,38.0,82.2,82.8
460,51,19,162,10,2541.3,253.96,20.91,89.37,40.82,418.78
461,40,5,36,10,2677.29,660.37,44.71,6.33,65.75,315.77
462,7,11,25,3,2252.07,789.39,109.98,15.47,99.33,417.28
463,68,24,82,3,359.2,406.48,159.91,56.12,39.91,294.89
464,86,18,64,4,2143.79,846.61,282.49,45.02,36.47,384.84
465,86,30,123,7,4016.73,321.85,61.5,79.59,34.66,460.82
466,19,16,145,3,3365.21,825.67,256.87,71.75,11.39,293.57
467,76,1,34,3,3107.57,614.25,294.31,58.13,8.41,212.08
468,17,22,5,9,578.97,904.04,10.75,13.42,56.51,355.46
469,55,45,65,7,2700.54,355.03,268.03,32.29,69.66,410.45
470,87,11,139,5,1789.64,172.85,28.23,3.85,90.69,228.67
471,13,32,199,9,1231.36,773.88,159.48,92.95,57.92,305.06
472,4,42,192,6,2560.81,466.01,52.87,70.87,29.93,124.78
473,16,29,187,2,4889.48,846.74,118.7,9.96,44.18,79.53
474,16,19,17,3,3444.64,445.56,65.9,0.55,64.1,245.98
475,46,11,81,7,4879.8,269.14,66.69,39.31,96.59,293.13
476,10,21,8,3,1977.31,239.78,38.73,1.84,95.91,259.28
477,24,18,158,10,4752.74,88.25,159.07,43.78,29.06,201.91
478,92,15,117,9,2902.71,800.52,30.76,13.4,59.74,328.55
479,86,43,119,7,1130.98,157.92,26.18,13.25,32.21,238.23
480,7,1,102,4,3003.98,403.56,93.48,6.5,42.38,129.42
481,46,22,171,10,4314.63,998.34,58.77,84.78,93.5,284.32
482,38,25,174,5,2499.08,147.02,287.54,99.77,78.5,360.51
483,47,43,29,5,684.34,553.18,32.36,29.69,12.62,246.19
484,98,8,144,9,2872.18,539.56,190.75,30.79,67.35,263.98
485,98,15,177,4,4371.23,123.05,91.66,11.94,45.68,34.27
486,74,1,146,9,2977.76,468.66,38.53,91.05,16.98,337.52
487,18,26,180,7,3754.34,827.99,77.43,82.27,32.93,92.76
488,36,49,100,3,4114.36,125.97,271.45,10.24,38.63,483.46
489,87,15,43,10,865.01,578.09,268.88,89.63,52.09,31.86
490,47,42,62,10,2816.31,912.75,109.65,20.06,3.03,104.99
491,92,31,121,7,4658.97,629.95,86.29,48.39,92.51,281.0
492,69,34,61,6,1926.86,273.85,101.94,90.5,15.42,303.81
493,2,13,132,5,578.82,930.13,87.66,47.04,85.7,132.69
494,92,12,116,8,3431.33,774.68,181.19,26.97,94.24,410.66
495,65,39,104,6,966.49,635.51,198.93,61.64,75.53,288.01
496,19,36,122,5,4390.53,971.32,18.37,65.01,52.28,41.53
497,8,42,165,3,866.68,260.86,124.31,14.35,32.1,89.83
498,88,32,69,8,3369.03,936.89,173.06,47.66,77.89,59.54
499,42,22,92,3,2275.86,127.02,192.86,54.45,97.23,157.76
500,61,1,125,1,4651.36,641.01,119.81,4.41,74.69,96.27
501,26,5,142,6,4449.72,649.54,111.47,15.3,5.11,121.05
502,65,39,123,9,4863.1,644.18,178.32,97.59,63.39,116.31
503,14,28,22,9,4598.26,57.99,42.63,61.58,18.2,391.75
504,9,1,161,2,3776.27,945.31,160.58,7.03,39.36,163.44
505,73,14,173,2,4115.05,115.59,97.55,7.17,59.5,457.75
506,79,47,114,1,3957.78,935.29,104.79,58.36,69.18,262.46
507,71,32,193,3,2517.12,538.23,56.87,60.12,84.42,119.2
508,67,26,110,9,2885.55,815.71,18.26,33.19,3.57,456.79
509,7,9,11,3,4569.16,114.14,53.08,16.76,50.28,336.6
510,93,7,30,7,971.66,408.32,37.21,25.33,13.44,209.34
511,62,1,140,2,2290.99,68.16,102.72,75.02,37.16,343.69
512,16,15,115,9,2863.48,797.44,94.48,20.68,75.41,489.56
513,39,3,127,9,4318.82,798.42,260.94,37.09,8.5,256.45
514,73,29,118,3,876.28,246.76,215.75,11.83,30.71,357.61
515,49,50,17,8,3436.12,310.23,216.15,28.81,77.26,94.02
516,16,18,189,8,2223.61,176.67,106.38,92.05,41.64,57.18
517,27,39,80,8,2377.43,980.01,225.46,31.75,95.42,119.44
518,50,46,186,4,2723.74,606.04,45.01,68.29,64.09,124.91
519,78,18,57,5,964.68,641.43,159.58,90.75,84.56,140.15
520,68,47,194,5,4482.02,802.22,145.4,89.01,99.53,377.77
521,36,41,180,9,1713.73,63.35,25.58,35.56,30.87,20.78
522,28,11,179,6,2129.38,72.64,256.25,89.34,92.2,277.55
523,15,4,53,3,4406.57,347.35,14.19,25.52,70.91,405.71
524,9,34,87,3,1419.4,924.13,245.25,45.66,66.96,196.38
525,34,35,72,2,3990.74,571.77,163.16,25.69,89.88,112.03
526,49,15,176,10,1849.06,113.38,60.68,78.44,85.63,491.51
527,24,41,42,4,1690.12,673.13,69.88,76.13,95.25,73.57
528,43,36,29,2,1927.32,256.9,296.5,28.51,90.01,199.55
529,87,30,145,4,2495.83,201.18,107.01,9.07,2.41,136.34
530,23,35,142,5,668.22,409.94,122.62,44.54,5.57,166.34
531,81,48,183,7,1437.64,669.28,181.16,79.17,0.33,350.39
532,68,23,168,9,2887.8,324.98,12.01,19.91,82.41,216.17
533,37,37,20,9,1933.29,589.56,93.89,52.37,10.87,490.53
534,63,13,178,8,1832.64,539.74,267.87,19.15,85.37,313.78
535,100,39,194,10,2810.86,333.47,53.75,14.53,11.73,303.69
536,8,14,40,3,1052.22,482.99,64.27,66.67,56.09,375.35
537,52,35,129,4,4404.44,862.01,108.4,84.05,30.49,28.04
538,66,46,47,6,174.62,952.17,117.13,65.44,68.2,472.09
539,47,46,43,6,2066.96,817.22,212.56,86.23,6.34,424.76
540,62,14,178,3,178.18,648.16,111.28,44.4,44.15,103.95
541,2,21,62,1,3468.18,685.76,112.2,73.4,79.94,413.93
542,44,50,184,5,3793.55,309.91,132.71,70.15,60.13,261.18
543,37,27,16,6,4350.38,153.04,92.17,23.4,96.05,478.0
544,39,3,156,2,4252.01,286.84,216.46,94.57,26.61,479.96
545,13,46,157,10,4239.69,532.16,12.6,79.3,2.46,311.41
546,29,25,54,2,3654.12,925.37,123.83,64.29,4.44,348.6
547,52,44,92,1,4798.42,215.65,128.68,97.02,51.0,403.01
548,58,49,70,5,2419.86,802.01,107.65,19.87,43.71,224.57
549,27,20,172,9,3475.83,173.02,184.1,97.46,83.62,32.74
550,4,31,113,7,3052.86,683.63,187.04,65.93,7.91,356.07
551,29,19,184,4,4228.89,411.96,220.31,61.1,33.85,224.21
552,7,44,177,9,2690.24,785.76,40.37,31.67,10.33,377.69
553,74,2,109,6,3178.65,65.67,163.12,69.88,24.14,461.78
554,44,49,177,5,2229.73,310.59,148.32,91.11,35.17,147.98
555,79,25,179,1,4064.69,95.73,64.21,35.24,55.27,310.85
556,20,1,34,3,156.16,60.38,138.52,16.73,35.79,87.63
557,23,33,45,1,3479.85,176.15,286.7,42.84,13.55,255.09
558,46,30,25,1,3351.39,977.65,166.1,92.5,25.02,445.86
559,23,46,115,5,2016.0,577.37,265.23,19.73,64.43,80.1
560,68,27,95,5,1684.98,607.81,56.82,59.53,79.24,441.09
561,24,41,106,1,777.82,533.21,297.44,99.14,84.18,499.25
562,46,5,123,3,2589.87,683.8,20.84,82.86,58.91,391.4
563,57,10,169,6,2346.45,144.34,24.62,32.68,87.56,454.08
564,36,27,5,10,3204.29,246.19,214.73,36.21,67.14,280.93
565,83,7,30,5,2011.72,965.07,225.97,0.72,72.52,135.01
566,53,12,31,1,1116.76,770.65,165.02,13.59,95.18,460.39
567,44,48,199,10,3655.61,148.12,223.32,79.78,57.63,248.25
568,22,12,98,4,2352.49,121.05,104.76,75.7,22.61,97.21
569,8,17,2,3,2385.08,461.0,231.54,84.34,2.37,304.45
570,3,18,53,10,381.29,434.35,146.16,68.69,57.43,476.1
571,56,2,164,8,2730.45,420.69,30.44,31.94,79.88,271.24
572,8,40,9,3,806.01,555.56,121.87,6.36,10.51,496.01
573,97,38,197,10,4594.02,169.46,27.26,32.53,38.5,361.63
574,20,1,80,5,4756.38,970.57,178.33,2.28,84.57,490.53
575,34,24,169,6,250.76,288.94,297.98,70.95,6.97,346.02
576,100,47,36,5,1119.25,528.88,36.38,37.08,99.88,257.19
577,100,44,106,4,4291.87,942.46,155.36,9.4,18.49,484.89
578,66,8,94,5,1082.9,642.01,22.11,21.56,30.25,55.26
579,2,15,11,4,2869.02,492.5,193.24,57.3,54.3,87.76
580,37,3,107,1,996.03,252.55,94.53,2.21,55.77,94.14
581,2,44,150,3,1602.75,186.78,21.59,12.15,57.0,60.11
582,88,9,72,1,151.38,954.89,152.16,78.8,67.32,328.79
583,58,14,97,6,1326.14,425.11,139.72,92.57,84.89,66.74
584,19,10,12,4,1891.03,996.46,29.85,64.06,54.53,455.34
585,82,43,154,5,2186.1,756.87,223.44,50.82,55.74,326.65
586,5,37,99,3,3315.83,763.97,128.15,91.01,20.52,430.84
587,27,30,173,6,4902.63,171.32,287.53,30.48,83.58,79.96
588,94,35,46,3,1703.59,399.84,264.06,65.31,13.5,104.44
589,54,29,40,8,4306.81,344.28,83.12,50.3,29.21,307.08
590,60,37,171,9,2243.86,168.01,264.98,83.22,86.75,286.23
591,31,42,96,5,1193.69,708.03,279.99,37.25,31.96,392.83
592,41,5,65,2,409.13,90.08,215.7,8.64,18.71,374.42
593,72,40,117,3,1551.81,399.0,137.49,26.72,75.57,496.79
594,24,7,2,8,1034.87,763.65,57.74,41.6,69.45,339.95
595,94,30,186,2,2305.79,258.24,93.51,97.95,56.65,389.69
596,66,37,18,5,720.98,708.59,173.1,20.25,94.99,68.94
597,46,30,107,8,2505.8,529.01,68.88,95.86,19.97,200.31
598,35,9,189,7,4002.4,710.78,82.94,28.87,23.19,147.99
599,4,3,34,1,405.73,918.73,61.91,49.5,4.63,443.18
600,16,31,41,7,1327.66,208.84,117.03,88.29,70.26,102.48
601,38,43,35,7,2894.1,309.99,275.29,85.65,38.94,67.18
602,63,25,173,5,2019.66,628.04,295.06,32.03,4.84,118.76
603,25,5,75,3,3950.76,269.72,273.13,53.16,55.11,461.91
604,49,17,91,5,1062.5,822.81,235.11,30.99,62.09,165.32
605,92,1,38,10,3738.5,843.2,243.01,2.83,77.4,296.5
606,46,19,102,3,2040.12,425.44,175.19,13.53,15.87,389.58
607,50,12,192,10,4978.76,777.61,119.61,30.62,61.37,466.99
608,66,28,24,9,823.42,908.49,82.27,92.51,20.18,444.23
609,14,47,157,2,4447.29,328.39,281.08,27.99,2.22,257.89
610,68,18,173,7,1439.27,158.04,275.95,81.77,19.81,230.99
611,38,48,127,5,3240.96,914.34,156.29,44.55,21.64,403.4
612,84,37,77,1,2981.73,399.53,155.85,68.91,30.87,107.19
613,9,47,110,7,1091.89,78.06,124.38,71.4,3.96,468.4
614,38,4,199,1,4465.54,378.55,274.72,40.66,2.9,40.96
615,83,26,117,7,3496.59,901.2,54.19,91.14,40.75,307.09
616,92,49,167,7,1950.99,776.38,256.36,84.56,94.77,392.68
617,84,40,125,10,3659.53,304.2,135.06,42.65,52.36,130.68
618,80,12,127,8,2820.73,77.82,212.07,8.6,99.72,200.8
619,75,45,129,7,3531.07,76.15,179.6,39.99,41.74,277.9
620,21,18,4,2,300.83,407.11,248.84,73.7,88.75,156.22
621,25,5,198,7,2115.56,791.36,140.66,33.39,61.29,235.99
622,37,10,176,8,298.13,992.47,218.16,53.04,70.69,363.94
623,18,33,87,8,1124.83,575.49,48.17,16.33,17.78,77.92
624,20,36,170,4,4672.74,845.72,215.05,33.24,1.9,444.48
625,69,39,179,4,1256.23,875.33,73.65,61.88,88.37,243.96
626,11,23,80,6,3017.04,535.07,222.06,45.13,6.21,243.4
627,73,5,171,2,128.19,161.35,38.1,75.65,81.94,189.19
628,80,33,174,3,164.49,703.37,272.64,31.07,52.52,495.0
629,60,33,161,7,2786.23,82.07,172.12,65.26,11.62,164.95
630,6,28,149,5,3869.32,175.62,76.96,26.43,48.89,297.29
631,75,13,96,8,4303.25,380.04,259.57,87.09,87.64,404.03
632,7,34,111,2,2737.99,989.0,204.59,58.54,16.0,255.34
633,94,2,153,10,632.7,742.79,51.45,65.32,76.89,400.63
634,99,16,145,6,3177.34,869.86,140.52,21.17,41.01,323.84
635,69,23,185,1,4572.24,800.38,61.48,30.83,41.48,396.36
636,96,21,170,1,4534.98,156.02,278.93,40.95,6.02,215.75
637,60,7,152,2,4677.32,409.7,58.23,68.02,41.67,150.53
638,73,47,178,3,3697.49,289.25,20.61,1.11,72.28,124.02
639,22,4,127,1,4094.4,498.64,126.91,33.27,81.22,483.01
640,20,49,83,10,2350.97,57.77,121.77,60.67,36.82,335.68
641,3,25,104,9,2805.82,990.66,156.82,36.3,48.36,78.61
642,57,50,93,3,1343.8,60.79,205.01,70.78,25.84,379.12
643,55,29,23,10,2291.97,477.42,153.17,73.08,54.94,254.03
644,23,43,130,10,1614.63,662.19,10.95,49.5,92.24,243.24
645,10,5,13,3,4095.6,811.27,222.65,32.45,19.54,373.12
646,23,43,139,6,1180.32,754.04,124.48,7.26,5.81,42.34
647,61,10,169,6,304.8,607.47,192.12,60.66,78.44,140.48
648,99,32,135,8,1857.5,659.66,23.99,47.9,64.42,486.1
649,14,40,154,7,3285.41,545.78,248.12,64.82,98.29,480.9
650,94,5,73,2,2415.14,531.69,38.21,39.38,18.34,278.91
651,70,29,59,1,1467.3,609.51,114.91,62.2,12.13,367.42
652,97,47,129,5,4310.38,680.03,17.12,29.49,27.83,471.28
653,49,5,74,5,1851.25,716.41,239.29,67.72,98.24,227.85
654,35,20,34,2,4799.95,533.83,191.33,22.96,30.36,220.71
655,45,45,194,6,4175.08,881.01,127.99,7.34,47.44,412.92
656,46,46,156,9,386.95,272.14,101.74,40.95,75.73,49.1
657,2,33,23,5,4667.58,691.23,205.63,44.98,15.61,160.39
658,16,50,93,5,848.42,324.46,282.51,82.66,87.21,33.69
659,85,20,27,3,2429.5,778.4,45.14,77.53,90.75,44.93
660,91,17,130,3,2987.82,287.02,200.22,27.35,49.56,109.36
661,47,25,133,9,2227.41,519.99,185.03,70.0,10.72,393.82
662,90,27,65,3,2076.85,277.74,107.23,10.79,64.11,235.38
663,20,38,199,8,1870.66,318.49,224.14,39.21,2.82,439.05
664,23,2,199,6,768.21,555.75,223.43,48.02,55.34,146.19
665,32,23,185,8,254.27,276.39,248.41,10.12,35.62,157.26
666,32,1,143,4,2672.88,405.26,36.1,35.32,94.65,389.59
667,43,45,126,8,1418.45,203.55,291.16,91.38,9.37,310.96
668,9,25,81,1,4949.28,538.58,190.01,88.39,44.73,94.08
669,20,25,55,9,1366.56,384.76,118.01,32.67,49.41,46.63
670,79,16,19,4,1185.42,973.25,276.67,37.54,31.2,264.92
671,47,6,162,9,3497.37,114.74,75.86,70.38,20.01,214.73
672,46,28,55,1,3603.58,407.55,210.26,8.08,76.41,400.0
673,44,24,57,3,2164.09,233.04,40.57,72.16,15.19,391.61
674,22,1,22,5,4679.6,761.36,284.62,63.54,65.72,137.11
675,71,5,179,8,2783.02,897.9,130.83,78.92,55.23,82.51
676,11,11,24,1,4278.55,903.01,99.02,62.94,40.47,35.07
677,8,41,1,6,1977.49,164.7,110.96,98.86,16.77,292.38
678,48,9,79,3,4556.97,835.75,213.5,66.89,61.5,203.46
679,80,10,15,8,2373.93,884.0,103.04,46.26,89.56,274.28
680,15,37,161,9,2406.38,162.7,91.68,26.3,29.7,210.11
681,29,25,63,2,4514.42,135.45,53.99,68.87,35.16,434.44
682,40,26,154,4,227.52,982.24,76.3,81.63,71.11,80.5
683,91,13,125,9,4249.86,355.09,276.28,41.73,75.28,199.97
684,91,48,135,5,2849.16,250.78,140.98,91.27,22.78,347.62
685,49,26,175,10,3452.85,490.01,136.99,70.46,7.95,117.17
686,24,15,200,9,1578.48,940.7,132.67,56.92,1.7,125.02
687,36,20,42,2,4386.96,780.44,212.36,87.09,94.63,33.75
688,89,32,80,2,3434.92,521.54,159.13,49.57,35.75,157.78
689,43,15,113,3,3747.55,968.8,132.47,77.1,81.59,132.67
690,67,10,78,7,4730.82,107.14,206.13,83.57,30.91,428.05
691,79,6,160,4,2051.07,59.25,89.5,66.5,29.28,227.02
692,80,15,110,9,3981.6,330.55,284.31,90.63,47.23,128.69
693,77,9,125,8,3631.95,773.84,273.68,31.24,97.45,158.38
694,89,39,43,1,415.11,98.1,161.46,53.38,23.14,242.67
695,67,6,198,6,2671.61,642.02,293.91,37.55,16.22,485.58
696,47,48,44,1,1771.46,375.12,129.02,70.4,27.81,357.01
697,16,31,49,9,4928.49,773.6,267.04,89.99,36.13,244.11
698,77,23,3,2,633.43,86.18,112.09,7.89,6.91,92.59
699,42,15,115,5,2236.74,252.34,261.44,31.19,54.6,337.56
700,83,28,142,10,703.52,968.18,130.02,45.49,5.92,141.23
701,16,43,139,6,3475.2,550.41,78.44,44.71,63.75,435.46
702,29,50,106,6,4566.16,301.36,299.41,55.76,51.83,427.94
703,53,42,116,2,3985.41,978.67,51.06,80.73,84.47,67.13
704,94,41,47,3,112.66,508.49,260.9,3.06,25.86,40.04
705,75,41,87,3,2503.81,980.54,41.47,58.56,12.4,308.17
706,54,32,56,7,3423.91,523.56,217.13,78.62,0.03,458.69
707,19,21,45,6,3423.63,420.92,208.66,72.57,41.32,412.16
708,38,28,138,4,509.51,758.71,71.89,62.77,83.55,22.68
709,10,7,114,2,1611.38,432.47,82.58,75.43,3.11,334.37
710,64,50,148,5,4132.16,517.93,56.36,68.91,48.55,244.55
711,78,18,56,4,1777.39,780.91,292.0,87.64,41.18,472.57
712,39,18,180,8,1155.93,922.33,80.03,55.84,67.24,335.87
713,75,14,175,2,2764.78,124.66,23.11,48.34,7.52,63.99
714,62,45,157,8,2482.12,225.51,58.81,22.81,5.27,378.36
715,74,14,85,4,3977.83,202.33,109.84,20.74,9.05,220.66
716,17,2,17,5,3240.09,925.36,34.89,95.26,88.49,404.02
717,3,49,12,9,1561.61,359.29,78.12,32.76,81.05,112.6
718,53,37,197,1,4301.73,160.18,261.87,27.9,7.9,96.77
719,5,19,166,2,2247.02,951.37,80.66,31.46,16.05,175.59
720,89,7,22,1,4023.88,426.91,121.7,27.66,55.84,410.98
721,52,3,56,7,4822.01,693.0,248.62,59.07,23.12,189.31
722,24,7,15,8,2212.68,943.87,280.41,31.6,17.68,135.14
723,1,33,55,8,4691.7,602.86,60.63,94.29,8.62,312.81
724,57,38,6,8,3177.66,582.92,167.56,58.31,32.26,303.63
725,62,20,16,9,3983.91,509.71,15.17,24.79,88.38,229.97
726,32,17,8,5,3834.51,890.28,95.28,72.93,52.66,356.54
727,69,45,153,5,1899.1,701.73,194.27,12.04,25.64,276.29
728,85,11,142,6,4885.62,940.1,107.92,28.54,43.85,310.9
729,5,47,171,4,2560.41,281.13,160.91,56.81,40.59,467.87
730,48,19,57,7,951.08,987.47,174.23,64.69,52.5,341.96
731,100,47,65,7,2208.72,417.28,10.62,30.66,96.95,161.94
732,30,49,66,4,3264.73,498.66,274.9,86.42,85.61,362.68
733,95,23,199,6,3260.36,496.44,229.06,76.64,74.69,383.22
734,23,35,120,2,2288.63,227.61,28.97,1.8,49.61,227.71
735,75,10,133,8,3879.44,838.09,92.92,34.82,85.44,263.64
736,5,22,157,9,1963.54,540.82,146.27,28.72,29.68,436.4
737,65,26,66,7,3519.51,554.89,107.94,95.29,77.55,23.88
738,32,34,181,5,918.23,78.89,247.26,11.57,31.28,47.0
739,84,11,94,3,2526.18,464.8,213.76,93.45,6.13,378.35
740,30,16,163,3,2142.66,152.83,208.85,3.62,45.65,270.63
741,91,41,195,9,3855.56,924.2,275.79,71.56,65.94,453.2
742,97,10,42,5,4746.76,193.62,44.15,94.24,73.65,375.35
743,14,29,43,2,4361.85,526.78,281.24,75.61,67.5,445.39
744,98,49,139,1,4262.68,547.14,77.4,70.9,75.56,297.59
745,69,24,193,9,1795.58,576.61,33.85,37.64,92.87,329.53
746,73,6,71,6,1198.34,821.62,75.01,61.04,79.4,199.16
747,90,7,133,6,205.06,794.03,189.44,73.73,88.18,387.67
748,42,3,77,2,600.46,893.47,228.51,24.15,34.34,296.74
749,70,8,9,10,1230.57,412.12,64.57,54.32,37.37,239.74
750,17,17,1,6,163.87,276.26,130.27,91.02,95.58,99.92
751,89,23,133,1,3784.89,318.8,226.14,29.58,47.79,305.41
752,50,2,163,1,1366.0,259.92,56.34,26.9,29.48,52.65
753,21,40,12,4,2899.94,599.37,126.76,52.66,82.38,338.5
754,16,19,77,5,4136.51,98.68,282.18,87.29,92.78,230.34
755,27,25,27,7,1798.1,315.29,282.4,73.74,71.79,386.66
756,55,43,184,1,733.37,537.86,162.91,53.53,33.04,121.56
757,70,34,13,10,4914.84,421.57,275.33,30.13,87.73,472.15
758,71,31,97,7,753.3,611.84,214.9,86.16,65.73,267.78
759,67,28,152,2,3122.31,528.94,179.54,47.87,10.39,246.89
760,52,27,136,1,484.91,111.97,283.57,48.75,75.15,348.24
761,93,23,4,9,4954.75,823.86,60.28,90.88,15.3,138.54
762,64,26,23,8,4783.4,650.48,172.59,27.68,21.0,239.6
763,9,47,171,7,3935.17,639.45,175.2,19.63,48.57,437.89
764,42,40,52,10,3945.93,889.87,96.36,22.61,21.33,156.56
765,83,46,180,2,379.07,824.51,142.1,7.12,16.6,108.17
766,34,29,134,10,591.06,563.47,191.59,43.06,68.06,436.72
767,52,40,166,1,4356.55,619.85,106.87,57.69,86.91,424.45
768,53,22,18,10,4269.15,636.84,79.2,14.66,14.52,333.16
769,19,14,106,5,780.06,357.86,254.33,4.57,16.26,80.9
770,78,31,142,4,1866.6,630.58,221.09,19.26,54.18,32.02
771,50,11,102,7,3788.01,174.66,124.51,77.57,36.2,93.51
772,35,14,85,3,2394.85,51.32,94.31,21.18,77.27,237.94
773,48,31,141,7,4409.58,845.96,119.82,31.06,91.11,252.09
774,30,45,99,5,1266.1,762.17,43.76,42.95,87.62,204.89
775,7,14,86,7,705.49,434.62,104.89,8.21,87.92,435.95
776,79,4,65,2,1572.5,770.99,10.25,11.22,73.17,96.91
777,97,31,189,7,468.59,150.77,210.55,35.73,47.98,284.54
778,77,48,16,3,3115.91,55.0,174.98,59.69,92.68,275.79
779,12,29,88,8,3001.08,707.05,238.25,20.05,3.19,89.17
780,97,35,40,6,1634.98,101.23,158.79,62.7,11.35,216.47
781,59,10,129,7,1218.39,942.44,179.63,8.75,49.75,456.03
782,74,27,112,5,336.62,730.88,62.14,44.75,43.65,240.99
783,45,43,15,4,2003.78,468.06,73.71,17.62,1.73,415.25
784,79,44,162,10,2087.46,564.28,223.14,51.56,48.01,158.21
785,81,46,164,6,4096.08,418.9,28.69,37.84,93.93,150.63
786,7,7,140,1,1982.98,304.63,280.45,9.15,56.75,323.05
787,61,20,102,6,2358.94,814.27,279.04,38.64,23.1,70.24
788,9,47,199,3,490.78,405.21,236.44,0.97,22.48,304.82
789,56,26,173,1,4228.56,609.44,119.06,28.03,80.65,405.1
790,41,49,124,8,1538.84,236.49,130.86,81.58,61.48,61.09
791,17,17,61,10,2311.43,132.71,133.78,21.15,58.42,444.29
792,81,23,53,4,2226.52,747.95,110.58,82.52,77.59,32.05
793,54,7,64,3,3392.39,251.33,132.73,35.09,74.0,68.89
794,81,16,49,5,2961.08,315.9,216.6,18.99,34.55,159.42
795,38,27,63,3,2280.71,567.93,167.46,64.93,70.08,232.61
796,87,16,90,10,3009.14,142.53,243.74,96.26,4.97,453.4
