Veille_id,Date_id,Source_id,Projet_id,type_veille_id,Nb_alerte,Nb_source_pertinente,Nb_verification_fact_checking,Nb_rapport_produit,NB_production_enrichie,Score_Fiabilité,Tendance_detectée,Taux_bruit
418,91,29,69,6,35,6,7,4,4,93.08,Incertitude,6.43
419,43,43,62,17,21,7,12,3,3,90.53,Stable,6.39
420,43,49,68,9,16,9,1,0,2,76.47,Incertitude,8.65
421,61,31,33,1,42,2,10,7,2,91.84,Stable,29.1
422,3,22,29,3,2,18,9,1,0,85.52,Incertitude,22.15
423,43,29,63,20,44,2,3,7,7,76.23,Transformation,29.63
424,26,42,23,20,34,20,12,6,1,88.76,Déclin,26.81
425,45,24,46,5,36,10,3,2,2,90.18,Transformation,2.51
426,71,43,5,9,39,9,12,6,8,64.81,Déclin,19.66
427,3,38,22,1,12,7,3,9,4,81.05,Stable,23.62
428,24,33,29,17,46,6,6,4,4,93.15,Déclin,29.55
429,36,4,100,3,22,14,10,6,1,76.07,Transformation,13.76
430,73,30,57,3,22,13,15,3,4,95.33,Déclin,3.87
431,27,20,59,8,48,15,5,3,2,73.98,Stable,0.64
432,90,49,25,12,44,9,1,2,4,70.21,Transformation,16.0
433,12,46,42,11,37,8,6,7,3,79.72,Déclin,29.66
434,13,11,20,14,43,12,11,5,4,80.37,Stable,27.98
435,60,41,51,5,30,12,4,5,3,80.56,Croissance,18.34
436,10,27,55,5,32,18,11,2,5,70.91,Transformation,15.05
437,49,31,62,12,0,14,4,7,1,68.74,Déclin,0.48
438,3,47,82,14,14,2,8,8,3,91.37,Incertitude,25.94
439,15,30,67,5,8,10,9,9,5,76.92,Croissance,1.29
440,69,17,27,20,4,13,3,1,5,98.66,Incertitude,17.18
441,34,31,47,8,22,19,3,0,6,64.46,Transformation,20.43
442,98,10,3,19,23,4,8,1,4,73.04,Déclin,10.87
443,36,10,87,1,16,4,13,2,7,87.59,Incertitude,20.38
444,13,27,43,13,14,13,6,4,6,87.28,Croissance,28.53
445,11,31,37,7,40,8,3,7,8,84.0,Incertitude,14.69
446,38,30,85,3,48,16,7,5,2,84.11,Stable,26.14
447,21,42,48,2,42,4,1,9,2,96.76,Croissance,29.4
448,23,15,91,4,49,14,3,10,7,84.81,Déclin,16.97
449,31,44,16,13,33,7,8,0,8,81.68,Transformation,13.55
450,53,27,35,9,34,20,1,9,0,76.95,Croissance,7.17
451,25,9,70,18,48,15,0,1,8,65.8,Transformation,20.69
452,50,18,19,20,32,1,1,2,5,72.19,Croissance,26.11
453,45,45,46,20,44,17,2,4,1,72.12,Stable,13.75
454,63,24,81,4,39,20,11,7,1,71.23,Incertitude,28.52
455,71,50,8,8,35,7,1,2,6,82.7,Transformation,29.7
456,47,50,70,11,39,3,12,5,4,78.24,Déclin,18.75
457,5,21,27,20,9,14,11,10,5,88.25,Déclin,20.86
458,48,15,9,12,30,20,1,5,7,69.86,Incertitude,23.37
459,21,42,63,13,1,3,14,4,3,62.71,Croissance,20.09
460,13,27,70,1,0,5,8,6,4,67.68,Transformation,5.69
461,5,14,27,20,10,10,14,0,6,82.88,Incertitude,21.66
462,79,5,69,17,8,5,2,10,2,80.79,Croissance,19.71
463,25,34,78,8,13,16,15,5,5,73.12,Incertitude,28.98
464,79,2,21,6,47,7,12,4,3,81.65,Transformation,24.86
465,98,31,88,20,35,2,0,4,5,81.82,Transformation,25.31
466,39,42,43,16,43,19,5,1,5,65.52,Transformation,14.7
467,34,6,28,16,33,20,13,2,6,69.33,Croissance,1.6
468,28,33,16,10,50,10,9,8,2,61.04,Déclin,21.2
469,57,50,42,3,32,20,10,9,6,65.9,Transformation,16.33
470,42,36,85,9,45,5,15,6,3,65.01,Transformation,20.08
471,8,13,14,18,49,19,13,0,1,85.56,Transformation,5.4
472,70,39,17,16,35,13,8,0,6,68.95,Transformation,21.16
473,2,21,48,6,40,20,10,5,0,71.57,Incertitude,5.63
474,34,22,54,11,30,9,8,2,4,78.66,Croissance,7.55
475,54,11,16,15,36,1,14,3,8,74.4,Déclin,15.29
476,69,19,69,19,37,15,7,5,7,71.72,Transformation,27.59
477,81,30,20,6,33,4,5,8,0,99.8,Stable,11.39
478,78,28,44,15,14,17,5,4,6,88.78,Incertitude,9.65
479,64,47,91,19,33,13,12,2,5,80.4,Transformation,5.63
480,46,17,91,8,31,11,10,2,5,88.05,Croissance,19.33
481,30,8,54,10,28,2,0,0,6,85.47,Déclin,4.12
482,83,48,29,12,4,14,5,9,2,84.75,Transformation,22.75
483,8,23,31,11,33,10,6,10,6,72.01,Croissance,0.51
484,99,36,72,19,9,12,2,10,7,72.98,Incertitude,22.46
485,24,36,38,4,36,5,8,3,6,71.74,Stable,17.52
486,29,33,98,10,44,5,12,8,4,69.31,Déclin,2.39
487,6,38,85,8,25,11,0,3,1,79.88,Déclin,10.08
488,13,40,85,17,11,13,4,2,3,82.11,Transformation,17.7
489,23,7,55,17,43,14,0,7,4,92.23,Incertitude,21.62
490,4,28,43,13,39,14,6,8,3,80.95,Transformation,25.47
491,85,24,33,19,7,16,0,9,3,80.06,Transformation,21.02
492,47,22,17,4,31,19,5,4,4,85.39,Stable,20.45
493,1,35,91,12,6,18,13,4,0,74.31,Déclin,0.16
494,58,12,11,11,6,13,9,5,2,90.02,Incertitude,7.23
495,36,35,41,12,36,11,0,5,8,94.95,Incertitude,5.2
496,48,21,84,7,0,1,14,1,5,69.56,Transformation,7.3
497,75,41,91,14,29,18,2,2,2,86.69,Transformation,23.99
498,7,41,29,4,39,11,12,2,3,65.88,Déclin,21.45
499,100,40,34,20,19,19,4,10,8,75.07,Stable,21.11
500,84,24,82,7,40,11,3,7,3,73.24,Stable,29.68
501,15,44,32,15,20,4,15,1,0,61.98,Déclin,28.9
502,100,24,25,13,13,7,15,10,4,98.37,Croissance,6.94
503,2,32,44,4,6,1,14,4,5,99.47,Stable,14.25
504,100,33,58,8,23,15,9,5,6,99.4,Déclin,13.22
505,67,40,9,1,24,14,10,2,1,83.56,Déclin,2.59
506,54,16,96,20,3,8,2,1,1,97.47,Déclin,23.64
507,56,1,24,1,42,5,3,1,8,75.87,Déclin,19.3
508,43,30,98,14,25,4,2,5,5,70.54,Stable,1.88
509,31,18,45,14,47,8,11,3,0,87.02,Stable,10.81
510,70,28,59,19,13,7,11,10,6,88.92,Incertitude,27.31
511,36,47,20,2,36,2,11,9,4,72.3,Transformation,20.34
512,17,24,7,19,5,2,12,2,4,70.06,Déclin,23.1
513,3,49,67,19,22,14,15,9,3,83.5,Croissance,23.47
514,11,11,1,17,40,12,0,9,4,72.45,Croissance,2.32
515,64,23,64,6,34,2,10,2,0,91.21,Croissance,28.57
516,10,18,15,16,45,3,3,2,0,83.51,Croissance,29.18
517,17,2,38,3,33,6,10,1,8,76.78,Croissance,14.22
518,34,31,56,13,19,12,8,9,8,98.41,Croissance,27.09
519,43,28,15,17,43,18,8,10,2,68.66,Déclin,11.71
520,95,7,89,12,2,13,9,3,4,95.84,Déclin,27.39
521,69,10,29,8,38,8,9,0,3,67.74,Déclin,3.84
522,61,1,18,9,10,13,8,0,7,81.86,Croissance,7.41
523,96,46,71,15,40,14,3,6,5,70.18,Transformation,27.57
524,38,50,77,5,17,12,1,6,8,73.02,Transformation,11.27
525,38,10,76,6,14,4,7,2,1,97.13,Déclin,7.88
526,6,3,43,16,8,4,15,2,3,68.01,Déclin,2.06
527,54,10,86,7,43,14,12,5,5,93.93,Croissance,13.27
528,36,11,75,15,22,8,6,0,6,80.95,Croissance,13.22
529,63,33,76,7,10,12,11,10,2,83.54,Déclin,9.7
530,15,22,68,16,17,13,4,9,4,90.65,Croissance,2.33
531,5,29,56,7,26,13,11,6,4,97.13,Déclin,14.44
532,31,12,57,4,5,11,4,7,4,81.0,Transformation,15.66
533,18,22,18,8,49,11,0,1,3,69.32,Stable,13.19
534,62,19,75,20,8,14,4,3,3,84.85,Croissance,24.05
535,61,44,16,18,32,2,12,0,5,66.5,Incertitude,1.25
536,17,47,17,11,41,6,14,10,7,80.49,Croissance,22.5
537,2,19,80,6,28,5,12,5,7,97.81,Incertitude,15.7
538,55,10,70,7,8,3,4,1,6,61.11,Croissance,20.07
539,31,29,7,6,6,2,14,3,7,80.07,Déclin,26.44
540,14,23,13,17,15,17,15,9,1,95.9,Transformation,29.45
541,89,36,99,3,14,19,12,8,7,66.93,Croissance,18.55
542,57,41,95,6,10,5,10,4,3,81.28,Incertitude,15.52
543,8,15,47,10,43,18,4,9,2,87.12,Croissance,24.05
544,15,7,79,14,29,8,15,8,6,84.28,Transformation,3.47
545,1,32,32,7,20,11,14,2,7,89.94,Croissance,3.11
546,93,4,88,2,10,18,1,2,3,81.01,Croissance,24.97
547,41,27,43,7,10,16,7,1,4,79.08,Stable,15.72
548,37,20,62,5,46,2,3,10,0,68.92,Stable,15.5
549,82,19,18,8,34,9,9,4,8,95.41,Transformation,26.43
550,5,31,54,14,12,15,13,10,7,92.66,Croissance,9.84
551,44,18,35,19,27,11,13,5,4,75.38,Transformation,7.11
552,50,35,44,5,2,15,2,1,1,79.62,Transformation,20.92
553,12,22,36,4,42,17,9,3,3,72.98,Transformation,11.36
554,74,38,31,8,47,9,14,2,7,79.18,Déclin,10.78
555,34,9,64,9,44,11,12,4,4,66.29,Stable,18.6
556,3,20,95,5,8,3,13,4,8,84.88,Stable,25.3
557,50,9,52,20,20,5,5,8,4,91.59,Incertitude,10.97
558,75,36,20,1,38,11,11,3,8,84.63,Transformation,9.59
559,38,21,82,8,11,18,4,0,4,64.81,Incertitude,6.2
560,94,2,30,1,2,18,1,4,1,93.28,Incertitude,3.91
561,91,23,59,1,45,6,6,2,0,91.45,Stable,28.04
562,42,4,18,11,15,2,1,4,3,78.13,Stable,26.62
563,45,25,35,12,36,16,4,3,2,73.81,Incertitude,20.37
564,96,40,22,13,14,9,12,8,7,77.18,Incertitude,23.62
565,60,18,59,14,50,13,15,6,6,72.21,Transformation,18.31
566,43,26,64,8,16,15,4,8,2,97.19,Transformation,17.85
567,91,15,98,10,0,4,3,3,0,95.47,Croissance,9.83
568,5,39,4,16,29,16,12,5,3,86.16,Croissance,11.29
569,19,20,55,9,2,5,6,1,7,62.28,Déclin,15.61
570,4,22,64,6,45,3,13,2,1,98.47,Transformation,6.04
571,40,45,28,5,6,18,2,3,4,61.88,Déclin,15.16
572,18,39,56,15,30,15,7,4,7,77.3,Stable,1.68
573,38,19,50,13,6,2,5,7,8,92.8,Stable,23.12
574,6,36,27,15,27,17,11,10,7,71.45,Incertitude,12.04
575,80,26,89,2,29,14,12,10,6,91.01,Déclin,11.01
576,26,16,70,10,49,18,4,5,0,89.97,Déclin,28.42
577,81,41,6,13,1,14,12,3,1,62.09,Déclin,11.88
578,35,32,60,8,26,7,7,5,7,76.05,Déclin,29.96
579,19,11,32,5,21,2,7,4,6,98.63,Incertitude,6.99
580,53,27,31,9,3,10,4,10,6,73.2,Croissance,10.02
581,10,27,7,20,42,16,2,6,4,94.32,Transformation,1.91
582,77,2,24,14,49,5,3,8,2,94.52,Stable,12.35
583,80,16,55,20,14,9,15,4,7,95.32,Stable,26.9
584,36,23,98,13,35,14,13,0,7,70.69,Stable,10.34
585,55,13,88,5,36,1,7,9,8,99.91,Stable,16.37
586,67,49,13,15,17,7,14,5,1,75.71,Incertitude,0.03
587,36,45,59,17,49,10,8,1,5,82.02,Déclin,29.91
588,66,50,62,6,8,4,0,4,7,60.54,Transformation,9.34
589,50,13,36,16,42,9,6,7,8,76.42,Incertitude,27.5
590,46,25,13,2,17,15,9,7,8,62.05,Transformation,24.87
591,66,39,85,13,46,14,10,2,8,64.25,Déclin,24.91
592,14,36,62,3,13,4,9,4,8,83.43,Croissance,22.68
593,5,32,88,2,44,12,14,1,3,60.69,Stable,22.95
594,46,25,9,3,16,11,8,4,2,80.05,Incertitude,22.74
595,82,36,39,16,37,20,3,3,0,65.89,Stable,26.57
596,86,29,69,4,18,14,10,10,7,77.12,Stable,17.55
597,8,1,42,19,15,20,13,0,1,79.97,Transformation,20.95
598,79,42,83,17,10,9,10,1,5,87.57,Déclin,4.91
599,19,34,60,10,47,16,6,3,3,86.48,Incertitude,27.79
600,37,6,77,9,17,11,13,10,3,81.43,Croissance,22.58
601,66,40,55,10,12,14,2,4,1,72.83,Transformation,6.11
602,54,40,98,18,40,4,10,1,2,99.86,Incertitude,25.89
603,48,27,28,7,9,7,0,7,2,86.07,Déclin,18.42
604,40,35,73,9,14,19,12,3,7,94.82,Incertitude,8.06
605,32,33,59,10,34,11,9,4,1,63.6,Déclin,28.49
606,44,4,76,19,3,19,0,6,6,87.29,Déclin,12.21
607,38,1,44,8,15,13,10,1,5,75.7,Stable,18.05
608,34,42,17,6,30,13,1,1,3,87.35,Croissance,25.43
609,2,42,45,4,11,9,13,5,8,87.68,Croissance,23.68
610,37,10,21,20,39,12,1,0,7,84.76,Transformation,15.7
611,76,24,85,1,47,4,8,1,5,90.89,Transformation,3.79
612,90,3,71,13,44,20,7,10,6,71.58,Croissance,0.76
613,2,22,20,3,0,17,10,1,2,85.52,Transformation,18.4
614,2,49,77,10,27,12,11,5,6,65.41,Incertitude,15.28
615,93,46,21,1,7,4,12,2,0,68.83,Déclin,13.36
616,4,24,46,19,12,13,7,2,8,98.61,Croissance,10.04
617,33,23,85,9,11,1,2,1,2,93.96,Incertitude,5.73
618,93,26,9,8,17,6,9,0,1,79.12,Stable,9.01
619,50,2,13,8,20,20,2,8,6,67.96,Incertitude,1.23
620,72,6,32,17,2,5,15,9,4,79.11,Croissance,17.94
621,66,12,11,6,50,17,13,8,0,75.71,Transformation,12.18
622,12,6,60,3,22,15,1,10,7,84.11,Déclin,8.72
623,60,4,32,20,43,12,13,10,8,69.33,Déclin,9.19
624,52,38,12,12,18,14,5,9,6,95.78,Transformation,20.83
625,33,43,64,12,0,7,3,4,6,69.02,Déclin,29.06
626,96,47,17,11,4,15,9,10,3,95.53,Croissance,6.77
627,64,11,48,13,32,4,11,5,8,99.97,Croissance,17.31
628,62,30,94,10,31,9,5,7,7,69.56,Incertitude,7.24
629,2,11,49,1,37,9,9,4,5,91.23,Déclin,11.09
630,99,33,17,6,29,4,12,4,7,93.74,Stable,15.17
631,77,31,82,9,18,13,8,1,4,62.35,Incertitude,8.33
632,35,11,70,19,39,15,14,6,0,88.06,Stable,9.35
633,79,40,45,15,13,11,1,2,7,76.55,Stable,13.59
634,45,13,10,19,46,14,13,9,5,82.54,Incertitude,5.6
635,28,30,42,3,6,1,5,6,6,84.59,Déclin,2.72
636,42,32,68,19,9,19,14,5,0,68.09,Stable,2.83
637,10,10,49,20,30,3,4,3,5,75.7,Déclin,27.37
638,79,34,1,19,10,14,11,8,4,62.3,Déclin,24.95
639,29,7,16,8,40,12,8,2,7,84.72,Transformation,17.74
640,84,29,65,20,50,16,8,4,8,70.26,Déclin,9.18
641,82,9,79,8,21,15,0,5,3,67.38,Incertitude,8.3
642,25,4,84,20,0,17,0,10,5,71.03,Incertitude,11.11
643,27,15,44,5,6,15,4,7,5,78.89,Transformation,24.58
644,82,45,23,19,44,17,13,4,0,74.0,Déclin,19.77
645,22,32,73,18,41,3,12,0,1,70.42,Déclin,2.06
646,61,6,86,13,38,7,5,8,5,92.09,Croissance,12.05
647,2,38,91,13,35,18,5,1,0,72.24,Croissance,2.38
648,65,11,64,19,19,1,8,9,8,74.51,Incertitude,24.77
649,98,39,54,4,40,19,10,1,7,79.64,Transformation,1.05
650,21,47,42,14,33,16,1,8,4,89.43,Croissance,8.58
651,7,29,69,5,12,15,10,8,8,86.2,Déclin,25.12
652,14,46,4,16,2,10,12,4,3,99.84,Croissance,14.25
653,11,48,84,12,16,14,10,10,6,92.11,Transformation,5.21
654,91,14,13,11,33,12,12,2,8,78.07,Transformation,9.29
655,11,21,85,10,29,2,10,3,1,72.24,Transformation,7.95
656,33,34,83,7,27,2,1,1,8,80.29,Déclin,19.54
657,62,42,80,20,22,5,5,8,1,96.12,Incertitude,15.43
658,26,49,95,8,34,2,2,0,6,83.91,Croissance,10.03
659,77,1,93,4,2,19,14,3,8,79.25,Croissance,15.78
660,58,35,75,13,45,16,1,2,5,91.17,Transformation,22.03
661,88,8,72,13,3,5,2,6,0,75.17,Déclin,16.6
662,93,40,30,9,26,12,0,5,7,66.76,Stable,26.55
663,46,13,52,20,8,4,11,5,5,63.7,Croissance,4.01
664,66,4,70,20,45,7,1,1,8,86.47,Stable,23.13
665,85,3,91,9,41,5,7,2,2,84.1,Stable,13.74
666,44,46,91,14,34,13,2,5,6,65.63,Transformation,3.87
667,91,5,80,3,22,16,2,4,0,93.81,Déclin,3.35
668,44,46,24,18,47,20,9,0,5,61.01,Déclin,1.71
669,86,18,77,4,43,4,6,6,2,86.03,Croissance,0.51
670,88,2,41,12,36,15,13,2,8,77.04,Stable,25.12
671,89,33,58,6,29,9,5,2,8,60.71,Déclin,26.19
672,78,40,76,2,27,10,4,2,3,63.74,Incertitude,20.45
673,60,42,7,18,1,2,2,3,7,93.41,Stable,1.04
674,98,47,81,5,7,8,2,0,7,78.33,Croissance,14.89
675,91,27,37,10,10,9,12,8,3,61.81,Déclin,24.93
676,35,33,97,9,12,3,14,6,1,76.4,Incertitude,1.81
677,70,10,36,18,4,9,7,2,3,74.03,Stable,14.47
678,74,45,28,16,33,8,15,10,3,98.68,Croissance,0.67
679,60,48,7,4,38,7,2,4,2,63.75,Transformation,4.68
680,23,22,11,9,24,17,14,0,0,98.13,Croissance,15.94
681,58,27,14,5,3,14,0,8,6,77.3,Croissance,13.55
682,37,32,100,3,34,6,2,3,6,93.58,Stable,25.09
683,21,42,22,13,4,20,6,8,2,67.71,Croissance,24.71
684,45,40,3,8,31,16,8,1,5,86.1,Transformation,7.2
685,88,4,71,20,12,11,3,7,3,65.11,Déclin,24.48
686,85,37,64,13,36,19,15,6,1,98.55,Déclin,13.14
687,31,28,59,19,1,13,1,1,8,95.75,Croissance,19.43
688,48,12,49,3,26,9,7,9,2,77.28,Incertitude,12.31
689,78,50,91,17,38,16,9,2,8,78.1,Transformation,1.72
690,40,26,59,6,19,5,14,7,2,68.43,Stable,20.93
691,97,44,51,11,5,12,1,5,5,88.01,Stable,2.02
692,1,26,23,13,45,10,0,6,6,93.8,Incertitude,7.63
693,15,17,26,13,45,10,12,7,7,65.84,Incertitude,26.62
694,26,41,65,9,5,4,11,7,5,79.44,Incertitude,27.91
695,74,47,24,6,48,5,14,3,3,82.02,Incertitude,11.28
696,25,9,1,20,2,12,12,5,8,96.6,Stable,28.22
697,18,32,93,1,29,18,15,8,4,78.36,Stable,28.49
698,71,5,16,4,2,6,0,4,2,88.0,Croissance,22.21
699,93,31,11,18,45,11,8,9,1,93.01,Déclin,12.37
700,88,15,18,2,17,15,8,3,4,81.16,Croissance,18.85
701,75,36,87,8,26,6,2,4,4,74.11,Incertitude,4.52
702,35,20,99,6,4,3,14,3,3,84.34,Croissance,29.75
703,61,6,79,13,40,20,0,8,1,60.04,Transformation,2.66
704,67,13,48,9,43,7,15,4,4,82.09,Transformation,18.93
705,61,43,87,18,35,2,8,4,6,95.51,Incertitude,1.07
706,72,16,64,7,48,10,15,3,7,77.97,Incertitude,29.89
707,95,9,22,15,25,15,4,1,6,68.96,Transformation,8.95
708,32,45,41,10,18,1,3,10,8,91.94,Déclin,2.55
709,34,21,59,3,14,4,5,5,1,63.03,Croissance,13.24
710,49,19,3,17,22,10,8,0,8,79.34,Croissance,4.34
711,35,32,28,18,17,8,1,3,3,87.95,Stable,25.46
712,53,44,29,20,4,1,8,7,7,60.58,Stable,0.43
713,5,31,55,6,9,9,9,7,3,61.61,Stable,11.48
714,39,10,25,19,14,16,9,6,5,71.77,Croissance,5.8
715,41,4,28,16,11,11,2,2,7,84.44,Transformation,28.07
716,67,33,30,2,31,12,1,1,2,86.9,Croissance,26.78
717,48,46,67,8,41,11,9,10,0,68.89,Déclin,27.73
718,31,6,57,11,34,17,9,4,3,69.93,Incertitude,22.43
719,8,32,9,3,40,6,8,0,4,65.53,Transformation,28.82
720,4,18,74,17,0,1,5,2,6,73.94,Incertitude,1.2
721,12,8,6,6,23,4,9,4,5,96.84,Stable,29.56
722,24,29,88,1,26,3,5,1,2,84.77,Stable,3.77
723,13,30,54,16,49,2,2,3,8,94.4,Déclin,6.23
724,11,44,23,10,3,15,14,7,5,79.27,Stable,28.64
725,44,21,81,5,3,13,1,2,3,94.51,Déclin,27.59
726,36,48,15,7,20,1,7,3,0,62.23,Stable,23.58
727,91,10,15,11,36,13,2,8,5,69.13,Incertitude,20.74
728,28,34,36,4,10,5,6,2,1,65.09,Incertitude,25.65
729,70,40,4,8,6,10,5,6,3,84.57,Stable,23.84
730,12,49,44,9,7,17,4,0,2,99.39,Déclin,25.97
731,65,48,21,10,37,12,14,6,0,83.77,Stable,24.99
732,86,40,70,19,9,4,13,1,2,92.09,Croissance,9.22
733,67,21,77,11,43,9,11,7,1,67.1,Incertitude,10.88
734,63,5,78,3,2,19,11,1,4,81.23,Incertitude,13.21
735,10,2,80,13,38,12,4,9,1,74.66,Incertitude,20.71
736,81,49,99,20,37,2,12,1,3,66.42,Déclin,27.68
737,79,17,34,16,28,10,9,9,3,91.89,Transformation,29.87
738,36,11,12,15,10,14,10,0,5,61.87,Stable,16.38
739,87,40,58,6,38,20,0,2,3,76.12,Croissance,12.4
740,92,32,21,17,39,11,14,2,5,89.09,Croissance,18.51
741,58,28,16,13,26,7,13,5,1,87.15,Transformation,4.33
742,85,42,15,14,36,7,15,0,0,91.53,Croissance,7.14
743,88,16,97,20,1,3,12,5,2,89.43,Croissance,8.39
744,30,50,16,13,22,13,14,4,6,77.56,Stable,4.85
745,72,8,15,8,27,16,14,4,5,82.37,Stable,16.9
746,27,11,5,14,45,16,2,3,6,69.75,Déclin,15.34
747,32,4,66,4,34,3,1,9,1,75.3,Stable,2.91
748,100,19,2,14,14,13,12,0,4,60.8,Transformation,11.69
749,39,11,29,13,12,5,14,3,1,79.58,Stable,15.4
750,99,16,12,19,25,19,0,3,1,83.62,Incertitude,3.41
751,16,7,40,13,17,11,4,4,1,83.98,Stable,9.87
752,35,31,94,11,32,9,12,5,2,95.85,Déclin,11.96
753,31,3,6,11,5,2,4,6,6,70.56,Déclin,16.18
754,54,1,68,17,45,3,7,10,2,82.9,Croissance,15.39
755,89,7,44,11,13,17,14,1,5,88.1,Transformation,2.69
756,50,29,58,13,16,17,11,3,8,88.94,Croissance,23.47
757,93,35,96,17,49,12,10,9,7,98.21,Croissance,19.47
758,10,9,36,20,47,8,2,1,3,84.09,Croissance,21.44
759,62,6,72,5,4,4,0,5,7,62.84,Croissance,17.43
760,55,37,15,19,31,14,1,3,4,89.42,Déclin,13.45
761,67,32,64,19,15,8,3,10,2,92.88,Stable,21.25
762,20,21,43,15,1,19,14,4,4,89.87,Incertitude,2.68
763,94,26,55,9,26,9,7,0,4,60.19,Incertitude,14.3
764,97,21,42,18,11,6,13,5,5,89.03,Incertitude,27.56
765,28,4,74,16,29,10,5,10,1,77.41,Incertitude,13.81
766,57,1,34,2,19,7,15,10,7,66.74,Transformation,18.47
767,93,30,99,15,2,6,1,5,6,63.22,Croissance,1.83
768,94,49,27,14,27,12,11,8,4,90.21,Transformation,16.87
769,88,8,86,5,35,15,13,10,8,98.04,Croissance,9.36
770,8,32,28,12,6,2,13,10,5,75.1,Déclin,1.37
771,89,8,100,3,36,8,12,6,2,93.19,Transformation,8.92
772,70,6,50,4,2,8,3,3,4,89.3,Stable,18.47
773,94,46,78,13,11,14,11,6,4,66.81,Croissance,5.42
774,21,16,99,12,35,16,1,8,5,75.89,Croissance,6.78
775,36,24,44,10,25,4,2,2,2,71.1,Déclin,17.95
776,28,2,99,20,20,17,12,5,6,64.86,Croissance,1.79
777,28,15,4,8,37,16,15,3,8,66.81,Stable,11.06
778,59,50,54,6,18,4,3,3,8,61.23,Déclin,27.06
779,100,26,30,10,35,14,0,3,7,89.23,Transformation,8.02
780,54,14,43,15,18,18,3,10,2,68.29,Incertitude,2.72
781,100,29,86,7,40,14,13,5,7,75.91,Stable,24.62
782,3,13,31,9,23,14,7,7,3,94.37,Incertitude,15.34
783,79,19,70,3,26,1,6,3,7,87.12,Croissance,1.0
784,53,8,42,12,50,16,15,6,8,90.27,Transformation,9.31
785,63,46,34,3,38,10,1,9,2,61.11,Déclin,17.56
786,46,41,61,4,27,6,7,0,6,68.6,Incertitude,13.84
787,57,34,28,10,43,3,13,8,7,82.92,Transformation,27.45
788,29,12,57,19,15,8,2,10,5,83.16,Transformation,5.56
789,46,22,5,19,14,20,15,2,5,62.18,Incertitude,28.8
790,63,31,93,8,36,14,0,3,8,65.14,Transformation,4.33
791,72,25,6,17,36,16,0,8,4,89.81,Transformation,9.48
792,12,31,84,18,35,10,5,4,8,90.71,Croissance,17.2
793,34,12,5,9,31,11,12,4,6,70.38,Déclin,28.04
794,1,8,59,18,37,3,11,7,3,61.2,Incertitude,13.08
795,19,14,57,15,10,7,0,5,3,66.55,Stable,27.72
796,81,36,32,12,47,9,15,1,0,93.68,Incertitude,17.78
797,2,24,62,18,32,17,5,2,6,71.32,Transformation,5.1
798,75,44,41,15,31,17,8,8,5,65.76,Déclin,13.66
799,60,1,71,19,1,17,9,5,3,90.7,Croissance,15.29
800,23,11,15,9,39,20,7,0,5,98.04,Incertitude,8.32
801,89,18,96,7,24,6,6,9,5,97.3,Déclin,19.58
802,56,18,66,16,5,20,4,3,0,65.26,Incertitude,18.94
803,18,31,21,6,1,17,1,1,6,64.19,Incertitude,17.5
804,22,9,16,8,49,9,6,6,1,61.21,Transformation,16.2
805,88,41,92,14,18,3,4,3,3,88.18,Transformation,17.33
806,65,50,3,5,7,20,5,7,4,60.26,Incertitude,5.76
807,27,1,75,3,20,1,6,2,4,81.34,Croissance,26.15
808,17,19,73,17,40,5,9,1,2,81.34,Incertitude,23.9
809,9,1,84,11,29,19,6,7,4,65.85,Stable,20.47
810,58,37,68,6,3,5,4,9,8,83.11,Croissance,0.62
811,29,6,72,12,42,4,12,7,6,71.25,Transformation,23.65
812,54,21,85,19,8,13,1,0,6,65.19,Déclin,22.5
813,34,49,61,10,8,8,4,6,4,93.6,Croissance,10.82
814,79,29,87,7,36,5,8,0,1,89.71,Stable,16.41
815,10,11,66,17,43,19,2,2,8,92.23,Transformation,28.96
816,8,40,60,16,3,14,6,10,5,78.95,Transformation,16.32
817,21,18,47,16,15,15,13,7,1,81.5,Déclin,9.01
818,47,41,23,1,35,7,14,8,3,64.07,Stable,3.11
819,4,25,30,12,3,9,15,5,6,79.95,Déclin,13.03
820,68,8,86,18,2,5,4,9,2,72.09,Incertitude,1.71
821,57,8,87,18,40,11,9,4,6,69.73,Croissance,5.54
822,98,5,87,7,42,3,0,4,5,90.93,Déclin,20.58
823,91,38,27,14,22,4,2,10,7,74.07,Déclin,12.79
824,7,4,95,5,20,19,5,7,6,70.81,Stable,26.67
825,12,8,93,14,13,13,0,8,1,78.2,Stable,22.88
826,74,36,94,12,26,20,2,3,3,83.45,Croissance,27.01
827,46,42,54,11,48,14,10,7,8,60.71,Incertitude,18.56
828,66,35,37,8,5,14,7,4,7,75.31,Stable,22.83
829,42,25,68,18,11,12,8,8,0,92.34,Stable,6.7
830,15,37,70,19,8,5,0,3,7,98.47,Croissance,19.06
831,46,31,68,17,33,10,10,3,8,68.79,Stable,27.85
832,49,48,92,5,21,12,3,6,6,70.93,Incertitude,4.03
833,12,25,41,6,41,7,5,8,4,91.93,Transformation,17.37
834,24,46,62,19,36,15,5,0,5,74.74,Incertitude,25.46
835,27,6,37,10,19,3,10,6,3,82.98,Déclin,12.87
836,7,17,36,17,47,19,2,7,1,73.5,Stable,19.49
837,34,42,31,20,28,2,3,6,6,68.22,Croissance,3.72
