Finance_id,Date_id,Budget_id,Fournisseur_id,Budget_consommé_vs_engagé,Délai_paiement_fournisseurs,Taux_fiabilité_prévisions
730,45,1,30,22228.07,17,91.26
731,92,15,25,70391.9,53,70.68
732,59,28,4,47398.18,66,98.9
733,18,1,1,35787.67,77,89.96
734,90,8,27,85744.82,65,78.24
735,30,23,35,66530.59,64,98.85
736,100,16,40,33143.24,76,78.97
737,89,29,45,72600.97,65,74.83
738,27,23,30,25747.09,57,90.84
739,75,15,22,54782.06,17,97.39
740,46,16,18,74090.76,13,95.39
741,39,18,20,10082.57,29,88.53
742,22,6,2,35593.68,23,91.43
743,50,26,6,79072.26,43,86.43
744,90,20,7,47859.04,33,76.79
745,45,2,35,77652.21,31,72.35
746,13,30,43,11966.45,45,95.5
747,44,1,30,15739.44,80,85.74
748,68,18,14,85521.69,56,74.19
749,49,17,26,15203.08,90,84.34
750,39,16,48,54715.39,32,81.51
751,48,30,50,61980.25,60,94.36
752,29,1,3,10904.68,85,80.33
753,93,1,2,12132.3,18,85.68
754,6,21,45,40537.53,25,78.27
755,71,26,23,10071.11,85,72.8
756,81,25,40,20740.93,15,90.11
757,84,22,45,69627.1,34,72.79
758,34,30,11,49574.31,5,87.08
759,61,23,25,7211.86,43,88.31
760,7,20,40,21722.13,31,80.79
761,89,26,21,99543.02,33,88.86
762,41,24,43,23900.58,89,95.13
763,12,28,47,82872.13,70,72.19
764,55,17,38,46065.77,58,83.12
765,62,17,9,65799.86,23,72.51
766,11,3,41,32581.65,60,81.57
767,53,15,36,67472.97,71,90.75
768,68,8,33,8238.6,49,89.53
769,8,2,30,44202.99,42,83.96
770,22,26,4,28792.89,56,96.01
771,78,28,6,37209.3,64,71.6
772,54,26,45,73823.21,32,76.88
773,39,30,15,80002.85,84,71.53
774,2,11,5,45817.51,44,73.89
775,52,16,38,42149.17,73,88.42
776,74,26,19,18844.42,89,74.92
777,10,28,50,97256.27,64,85.32
778,39,12,1,75158.94,46,91.59
779,3,26,20,36770.97,87,80.93
780,73,4,21,59519.29,26,88.82
781,11,28,39,96082.09,73,77.46
782,85,23,14,87352.1,23,76.8
783,15,28,48,19860.12,56,86.52
784,36,6,37,56097.45,32,93.67
785,84,14,17,18505.92,79,87.42
786,94,20,3,79793.2,27,76.99
787,8,24,19,87236.81,6,98.18
788,12,26,32,37713.91,80,91.65
789,47,10,32,52568.96,47,84.81
790,20,8,24,88225.91,26,73.01
791,11,14,29,86648.84,34,81.24
792,14,13,43,54887.36,83,89.98
793,53,27,33,35557.88,61,72.24
794,79,30,31,68855.92,49,70.94
795,67,10,7,32743.99,81,94.3
796,88,10,28,78827.28,49,72.21
797,36,4,47,7966.19,30,94.48
798,4,17,27,43857.64,15,95.23
799,52,14,20,80812.3,33,82.41
800,15,19,40,37073.51,19,74.94
801,92,1,20,34125.4,31,72.52
802,1,15,7,97032.49,67,87.92
803,78,6,36,47065.56,50,74.27
804,69,19,39,80707.49,46,72.93
805,15,28,35,44088.25,67,76.95
806,11,21,25,75490.97,56,97.82
807,47,23,9,54445.21,42,85.64
808,6,24,24,78609.97,68,74.47
809,68,17,5,38843.3,18,81.9
810,92,6,31,71221.31,15,91.93
811,61,25,30,47687.34,57,95.11
812,19,7,15,96092.99,27,94.84
813,29,18,22,63684.49,42,86.34
814,91,11,11,28363.11,36,72.46
815,9,15,39,16324.88,89,71.36
816,56,27,41,26776.15,11,98.38
817,82,13,7,58511.04,44,86.0
818,78,2,36,13865.97,85,82.09
819,21,24,20,73569.36,8,95.9
820,10,25,37,14912.23,44,74.25
821,74,1,1,24411.39,5,71.78
822,27,18,2,98741.08,89,89.66
823,1,11,35,14727.97,42,92.92
824,92,23,48,16847.83,79,95.48
825,25,16,19,8533.83,52,78.38
826,49,28,36,78356.54,68,76.22
827,72,9,36,49673.31,38,81.43
828,92,29,41,50127.3,69,77.8
829,44,14,1,53504.66,83,73.03
830,42,28,8,80916.41,66,78.79
831,81,20,9,29072.52,35,99.67
832,100,27,3,90970.24,83,91.56
833,70,16,50,16814.28,71,83.69
834,86,19,12,62784.84,57,93.17
835,87,12,35,54349.14,78,77.79
836,59,17,40,79648.51,83,72.46
837,2,22,32,68023.93,77,98.58
838,47,2,36,47253.0,87,77.83
839,32,2,30,74288.26,55,86.15
840,82,26,28,79675.94,89,76.94
841,67,23,11,58366.1,50,74.88
842,64,14,1,78615.34,67,90.25
843,79,16,30,92955.31,64,88.66
844,92,30,16,71803.57,20,84.53
845,94,3,2,21698.08,15,78.64
846,43,26,31,36930.49,58,70.16
847,63,26,7,80448.09,19,93.62
848,64,13,23,34398.88,14,85.05
849,9,21,22,55456.38,33,94.34
850,6,14,41,71348.5,28,70.72
851,52,13,27,73568.74,37,81.47
852,98,7,21,51589.77,43,93.61
853,25,24,21,85522.31,19,84.3
854,45,25,42,54769.09,35,89.98
855,6,21,36,51808.4,27,84.41
856,46,13,17,70716.0,70,86.74
857,89,29,36,12025.65,49,96.47
858,91,1,3,36895.03,35,76.05
859,68,21,49,65081.41,71,75.75
860,86,20,21,94182.78,35,91.87
861,41,12,27,30084.23,29,91.5
862,39,26,49,96118.04,9,87.29
863,78,18,13,47396.78,8,89.25
864,56,9,27,18302.97,41,77.44
865,60,15,45,94674.99,49,75.78
866,4,18,14,64216.82,9,96.21
867,20,19,4,70035.98,80,78.47
868,48,25,37,74171.67,69,89.81
869,53,30,15,52099.93,17,72.02
870,9,21,4,68193.18,85,81.01
871,5,11,38,15877.9,21,86.33
872,59,7,30,44428.33,12,71.65
873,56,2,37,64984.18,8,99.76
874,90,18,2,18519.95,7,88.34
875,43,4,14,16475.91,13,72.49
876,77,21,21,61197.14,45,74.28
877,61,11,45,60996.22,44,85.66
878,48,6,17,91580.49,34,71.14
879,1,28,31,39184.98,62,73.49
880,63,7,49,6017.89,50,85.07
881,1,4,49,86030.71,73,82.57
882,15,30,6,76960.66,68,80.9
883,83,29,45,72632.5,76,85.09
884,71,22,8,29547.67,88,78.96
885,36,4,25,55406.25,60,88.99
886,55,4,24,54492.48,64,88.82
887,13,23,21,25822.28,42,99.8
888,21,22,23,80710.33,32,99.75
889,66,27,49,79335.0,88,76.77
890,25,28,21,33583.99,52,89.11
891,96,11,41,85358.26,62,95.49
892,55,19,26,96411.33,49,80.37
893,43,9,12,99582.89,44,77.3
894,21,22,12,20546.1,80,72.26
895,53,7,30,22109.42,22,98.05
896,100,15,8,50252.84,8,91.92
897,99,27,25,50785.67,31,75.44
898,68,16,21,81951.32,86,70.98
899,91,27,21,34330.44,52,83.17
900,30,14,14,8659.23,75,92.27
901,1,29,3,21353.1,48,76.33
902,44,21,21,49067.52,42,97.63
903,70,16,14,22692.69,90,92.91
904,50,28,15,29104.58,21,88.67
905,93,26,4,92824.77,29,72.37
906,71,29,25,98369.07,88,87.47
907,94,20,9,91126.34,74,98.0
908,30,3,17,29032.74,43,86.76
909,30,1,48,81412.45,44,89.85
910,79,18,35,96018.43,27,80.18
911,87,11,42,93069.68,21,89.52
912,45,11,6,72422.96,30,71.16
913,32,13,20,38097.82,69,79.57
914,20,19,50,57644.78,72,85.65
915,24,18,10,91967.86,38,97.12
916,65,15,7,15055.5,78,88.84
917,51,11,46,60625.06,77,95.35
918,11,21,50,66599.23,43,72.81
919,48,6,13,68664.31,49,84.35
920,23,28,17,30041.92,76,84.82
921,84,25,48,49671.11,14,85.76
922,45,30,46,38665.22,51,94.25
923,29,7,14,71910.39,20,95.29
924,38,6,33,65505.84,33,89.09
925,68,30,24,69123.76,82,96.05
926,60,26,5,52118.69,26,90.29
927,84,22,4,64736.65,52,83.6
928,14,17,37,17236.29,35,73.02
929,66,8,23,23372.18,74,86.54
930,86,21,27,27171.27,61,90.18
931,58,10,45,70697.77,90,88.23
932,80,5,25,9583.71,11,84.39
933,64,30,41,66625.33,42,74.12
934,55,15,34,29819.3,77,71.92
935,59,21,8,90113.71,64,71.74
936,71,13,41,86808.05,46,70.92
937,74,27,21,66863.41,10,93.68
938,97,22,21,76781.71,81,93.21
939,64,16,25,55781.65,16,97.95
940,70,10,27,27272.64,40,88.58
941,72,23,39,11877.05,43,82.72
942,76,2,48,85469.47,63,70.83
943,29,11,20,35650.0,87,89.58
944,21,23,38,87876.48,31,79.24
945,72,3,35,46440.61,77,99.34
946,24,18,11,53649.22,60,86.28
947,73,16,22,24395.29,72,99.15
948,73,6,42,30822.39,25,73.59
949,55,1,45,94103.96,45,72.45
950,15,18,17,72475.25,87,85.24
951,9,23,34,63285.6,54,90.03
952,33,28,16,71409.8,27,77.3
953,52,25,42,60403.48,27,78.47
954,34,2,20,82194.04,12,92.98
955,39,10,13,27485.01,79,83.79
956,96,11,4,63137.22,34,86.83
957,85,26,42,67490.22,30,79.87
958,64,29,20,42204.45,26,87.65
959,59,27,26,70240.02,79,73.33
960,52,7,15,47152.29,69,71.64
961,41,9,9,96509.2,15,92.93
962,4,30,8,84686.15,56,80.92
963,78,7,12,79182.25,19,97.73
964,42,24,43,25526.32,13,97.53
965,83,5,34,14229.38,45,80.6
966,42,26,42,96644.96,68,83.99
967,100,1,5,32475.77,75,83.33
968,96,14,8,10432.16,50,84.71
969,35,30,31,38926.05,47,77.34
970,84,1,5,91760.01,20,78.58
971,80,9,43,87310.0,52,74.98
972,54,18,33,35580.52,17,70.9
973,90,25,19,13786.47,76,81.42
974,6,7,1,58240.05,67,98.1
975,46,25,12,29240.5,61,74.18
976,27,22,25,12322.83,35,75.73
977,15,26,31,88828.18,39,82.99
978,57,9,18,66445.32,81,88.15
979,47,23,4,87271.86,53,93.95
980,75,30,24,41956.05,12,74.86
981,29,7,4,57160.19,80,80.9
982,97,18,34,23712.39,34,98.2
983,27,21,44,62644.3,82,91.18
984,68,19,26,78387.53,46,74.69
985,15,22,12,66512.99,69,70.51
986,13,23,2,27494.89,71,89.2
987,61,25,22,77482.68,70,78.42
988,71,27,2,27255.96,56,88.62
989,54,2,45,59246.98,25,82.33
990,48,18,26,7389.31,65,89.28
991,24,6,27,16857.0,6,70.08
992,37,5,16,21458.48,88,86.23
993,10,6,21,73950.03,61,77.01
994,55,16,2,87508.73,21,98.25
995,21,18,2,14165.01,33,97.59
996,39,25,8,31693.18,29,96.17
997,56,3,31,10408.13,39,83.07
998,60,15,9,40253.11,48,71.0
999,19,27,15,35575.58,84,75.16
1000,49,16,7,54114.34,36,86.37
1001,35,12,24,16091.44,41,84.67
1002,50,14,44,95296.93,22,72.29
1003,90,30,45,89049.28,67,92.63
1004,41,23,6,97469.17,90,96.1
1005,76,27,1,86028.81,43,79.51
1006,92,17,33,72605.78,61,77.7
1007,92,14,40,88630.02,26,88.97
1008,6,6,15,97875.7,47,96.94
1009,96,3,2,89508.8,81,80.27
1010,46,8,50,95732.75,18,83.3
1011,97,19,40,9222.57,44,84.68
1012,9,21,18,93108.12,9,97.2
1013,38,26,45,62667.54,75,92.41
1014,93,14,5,72571.91,13,78.04
1015,44,26,4,57032.85,16,79.57
1016,67,16,3,17904.12,45,87.95
1017,99,16,33,71630.13,55,79.55
1018,78,6,19,14646.76,8,73.21
1019,95,21,50,66053.99,61,93.17
1020,100,4,38,99290.82,59,76.55
1021,43,17,25,27836.8,11,89.8
1022,46,2,10,87714.08,44,93.87
1023,83,4,4,24771.45,6,79.64
1024,2,30,36,82641.0,25,97.33
1025,63,4,22,94222.57,67,85.66
1026,51,24,47,33888.46,30,75.81
1027,34,25,24,72537.31,45,97.18
1028,93,29,43,54768.68,43,94.19
1029,84,29,13,25296.8,49,78.94
1030,57,19,38,44402.33,27,81.88
1031,42,5,2,50384.9,19,73.03
1032,24,21,15,95528.32,48,79.61
1033,56,16,3,59230.57,33,95.53
1034,92,23,29,82648.37,37,92.94
1035,17,1,2,42855.58,15,71.78
1036,13,15,49,28869.64,8,99.21
1037,89,16,30,41821.34,25,95.65
1038,100,14,35,96873.75,62,85.79
1039,70,8,37,23860.93,48,96.04
1040,17,14,46,12713.37,25,95.85
1041,11,20,16,45425.76,5,95.12
1042,26,1,26,92566.26,71,72.77
1043,64,29,22,31227.17,37,71.59
1044,70,19,32,78021.86,54,72.63
1045,66,23,15,54477.11,85,71.07
1046,92,25,33,84277.79,62,72.85
1047,41,7,43,39376.3,76,99.33
1048,84,12,47,94110.18,43,70.22
1049,92,25,32,26521.01,88,79.21
1050,24,1,33,60322.31,71,79.62
1051,67,20,13,51913.38,15,78.87
1052,88,12,23,57387.03,33,76.03
1053,30,10,14,63524.54,19,97.93
1054,55,12,35,73640.23,65,84.04
1055,93,16,34,10887.75,30,90.11
1056,11,10,3,94331.35,50,94.02
1057,35,17,4,71028.2,90,98.13
1058,40,29,7,85853.93,62,81.76
1059,38,7,30,88122.25,20,96.76
1060,93,21,49,85761.15,65,78.63
1061,93,14,31,27723.35,16,94.58
1062,1,17,36,28582.25,19,72.26
1063,96,4,42,72101.81,56,88.86
1064,34,15,45,60645.69,59,91.76
1065,61,30,8,30064.37,42,71.19
1066,86,20,33,58223.55,78,79.33
1067,95,13,38,20451.29,61,89.17
1068,6,17,17,83622.71,5,87.34
1069,97,21,41,88504.36,17,95.47
1070,9,18,30,9841.64,38,86.32
1071,18,30,14,41318.9,35,92.41
1072,85,25,31,14473.13,82,85.31
1073,49,13,17,20425.51,43,90.94
1074,21,9,8,58116.47,37,85.86
1075,15,18,46,16057.4,52,71.33
1076,85,22,28,16649.44,22,93.11
1077,82,6,47,7904.2,12,84.5
1078,29,23,38,69439.52,88,74.65
1079,10,25,7,33876.49,37,84.87
1080,32,26,3,14163.93,53,96.6
1081,45,20,22,12981.75,9,94.94
1082,84,5,43,42778.48,26,94.94
1083,48,6,34,20789.47,62,71.28
1084,46,23,33,48565.59,44,77.8
1085,73,24,42,97322.19,54,89.64
1086,7,9,18,51121.02,21,93.71
1087,100,30,7,94861.47,64,73.61
1088,78,18,11,23673.64,41,93.04
1089,17,5,21,65064.89,58,91.75
1090,58,11,41,74500.39,21,79.75
1091,43,5,43,28959.34,25,85.85
1092,4,17,31,7748.74,26,93.88
1093,2,23,1,96411.12,8,92.65
1094,99,9,44,21122.54,73,73.63
1095,93,1,31,26136.43,8,85.95
1096,89,27,46,66760.96,9,85.86
1097,35,4,25,7248.43,51,91.49
1098,100,13,25,83473.59,76,87.87
1099,39,17,21,98479.13,51,84.23
1100,41,3,32,83907.84,12,76.95
1101,5,13,8,36080.35,71,79.67
1102,1,13,4,26114.82,12,92.53
1103,34,21,34,26389.68,17,90.23
1104,44,13,41,34557.6,54,71.04
1105,90,30,22,26850.87,52,98.16
1106,48,28,23,31707.03,70,94.84
1107,4,29,2,29710.24,25,74.57
1108,91,3,3,93105.55,17,70.3
1109,46,9,12,42536.36,44,81.94
1110,50,17,43,31842.11,71,81.63
1111,100,24,1,17080.47,72,78.04
1112,84,24,24,14753.43,85,80.13
1113,67,22,42,56254.66,63,91.37
1114,26,26,14,99530.75,21,72.65
1115,50,7,48,95527.86,5,81.93
1116,61,10,37,73861.22,32,99.81
1117,95,4,7,73095.39,20,74.22
1118,97,18,6,51752.13,82,74.6
1119,19,21,23,39714.55,55,72.97
1120,30,10,19,34493.27,19,75.27
1121,85,2,23,25603.83,18,94.6
1122,26,5,29,9502.5,54,96.51
1123,48,29,35,22128.48,77,86.66
1124,97,19,42,50733.63,12,70.0
1125,96,12,7,35532.13,24,94.84
1126,24,25,31,54539.58,54,84.18
1127,79,27,13,49057.53,55,79.58
1128,75,10,15,91846.35,23,97.54
1129,7,17,3,14814.2,10,71.33
1130,48,24,20,75042.13,53,97.39
1131,51,20,44,5115.24,74,94.6
1132,56,6,43,21690.41,77,81.59
1133,27,4,46,71518.19,48,83.97
1134,31,15,20,91704.64,51,76.53
1135,66,30,28,76695.52,19,98.98
1136,77,29,26,66259.86,77,83.79
1137,30,25,22,50102.65,27,96.3
1138,92,17,25,19304.1,21,93.39
1139,48,27,9,95753.61,66,98.88
1140,2,11,29,67236.19,18,88.3
1141,75,30,31,91649.55,82,84.36
1142,23,4,50,19466.82,5,88.46
1143,51,10,12,95607.69,58,98.96
1144,64,7,38,9808.41,60,98.94
1145,39,3,50,63429.57,58,82.58
1146,89,28,35,50465.64,60,83.07
1147,39,5,30,83682.77,71,94.8
1148,2,15,17,15804.1,20,73.08
1149,89,15,44,59467.04,16,71.86
1150,78,30,1,52962.21,59,91.75
1151,50,1,34,66176.73,29,70.28
1152,71,21,49,78850.8,19,93.59
1153,73,21,1,92992.88,73,82.24
1154,87,1,34,65988.84,44,90.01
1155,18,12,1,13481.09,80,96.22
1156,18,1,34,8434.3,40,89.93
1157,64,1,18,61941.29,87,84.28
1158,13,9,17,55629.02,40,81.88
1159,1,21,24,71593.32,52,70.45
1160,40,13,12,17410.77,65,89.33
1161,54,15,11,71184.93,14,99.53
1162,73,7,48,38734.8,40,78.38
1163,45,3,32,65576.63,65,73.8
1164,11,10,16,91619.11,64,79.38
1165,11,16,46,30735.04,16,82.21
1166,47,2,42,43110.17,42,95.22
1167,81,29,8,33155.67,7,83.28
1168,18,17,5,69206.93,82,87.2
1169,83,2,17,67442.26,20,73.55
1170,40,16,15,14345.48,8,99.08
1171,2,20,27,49330.57,41,81.48
1172,97,8,30,42104.74,48,78.44
1173,88,16,42,42457.87,33,91.71
1174,26,26,10,19561.96,71,82.3
1175,96,20,9,37745.73,17,97.35
1176,41,5,37,45418.59,19,91.88
1177,57,14,43,78479.21,75,89.38
1178,59,8,14,59322.07,29,78.72
1179,5,6,34,21738.73,25,87.62
1180,74,25,34,97764.6,31,95.63
1181,35,7,24,70563.97,90,74.11
1182,86,8,2,99076.66,35,77.79
1183,31,30,46,17750.56,17,97.27
1184,17,28,7,26631.87,65,93.31
1185,81,23,16,96536.94,30,86.14
1186,24,16,32,29768.21,43,88.58
1187,16,2,28,29816.47,64,88.12
1188,15,4,28,31523.95,19,92.09
1189,100,4,26,74404.28,89,72.74
1190,44,28,31,61998.76,46,91.61
1191,57,8,27,68735.32,31,80.18
1192,98,26,47,74537.44,50,93.71
1193,46,23,50,37402.98,81,70.52
1194,39,3,30,11197.91,73,88.63
1195,70,27,12,67216.49,84,85.08
1196,38,12,47,87419.0,49,79.8
1197,94,20,22,27048.59,41,84.71
1198,80,17,33,67700.76,81,76.59
1199,72,7,12,75637.68,25,79.51
1200,51,10,1,22803.99,8,74.8
1201,83,20,30,46597.39,37,84.42
1202,95,22,6,61120.41,6,92.07
1203,63,1,17,88580.34,28,87.22
1204,70,4,1,31291.71,56,84.18
1205,26,14,14,56629.11,77,96.5
1206,95,13,24,52946.4,63,88.12
1207,14,21,5,52530.49,53,70.9
1208,85,5,35,64362.99,87,95.48
1209,52,12,30,15541.78,24,73.51
1210,20,2,49,12300.75,20,88.23
1211,30,27,22,38053.72,18,88.43
1212,56,21,13,43951.14,72,80.36
1213,23,1,34,10297.34,6,94.54
1214,3,10,13,78407.53,13,99.09
1215,99,17,41,99620.66,41,75.15
1216,73,14,22,33642.42,11,90.97
1217,71,8,32,8679.36,16,96.92
1218,68,14,19,75902.66,70,75.27
1219,70,21,16,33893.96,18,78.02
1220,58,11,35,60176.65,90,77.13
1221,8,28,44,42484.05,58,84.0
1222,68,8,43,50254.02,76,72.28
1223,64,21,35,64655.86,25,70.37
1224,68,20,16,12148.17,35,94.72
1225,80,6,33,72732.4,81,70.96
1226,99,3,45,73501.99,79,77.0
1227,75,4,44,40315.63,68,88.26
1228,74,8,49,13413.03,7,97.99
1229,33,9,25,68888.51,7,74.52
1230,55,2,29,57075.23,40,82.74
1231,44,16,44,24857.52,30,73.91
1232,19,15,36,91684.85,75,95.41
1233,96,20,45,58706.5,62,81.85
1234,58,30,33,74755.85,17,70.89
1235,84,9,29,73584.18,51,82.42
1236,76,25,39,55788.98,9,72.85
1237,8,18,3,21402.47,85,75.08
1238,33,17,46,54080.35,27,82.69
1239,51,5,12,10325.32,7,86.03
1240,11,15,28,59343.22,88,96.02
1241,47,23,39,58843.76,69,85.77
1242,49,4,28,93334.17,9,71.91
1243,95,7,37,42081.57,25,76.31
1244,85,12,43,11765.06,6,98.87
1245,15,5,30,71025.56,18,93.19
1246,20,26,30,93385.18,58,93.32
1247,46,19,15,47418.86,19,72.42
1248,76,20,39,56500.64,86,89.82
1249,72,12,9,5842.02,88,85.25
1250,72,3,36,83790.35,26,94.9
1251,85,26,11,90480.33,20,99.32
1252,19,1,41,59259.03,83,89.41
1253,34,3,3,79988.39,38,77.52
1254,85,13,41,28984.07,39,83.15
1255,63,9,42,27565.22,52,89.98
1256,96,19,19,99810.02,45,75.69
1257,79,9,34,21795.65,59,83.54
1258,89,19,47,67039.99,29,85.98
1259,80,20,47,32649.96,20,77.47
1260,12,8,40,82285.33,63,73.69
1261,14,26,9,78075.6,6,95.03
1262,20,3,26,84079.07,57,83.76
1263,29,27,4,15669.86,40,88.49
1264,60,12,12,99770.72,86,93.18
1265,82,25,49,17364.63,30,91.79
1266,20,5,23,47929.07,16,71.56
1267,95,1,34,55923.33,88,81.9
1268,95,12,49,13817.1,81,71.66
1269,60,7,31,43954.4,67,85.3
1270,80,4,23,44766.95,90,94.76
1271,3,8,27,67870.15,77,89.42
1272,50,19,17,26333.46,55,82.15
1273,32,5,5,6987.57,45,89.72
1274,60,30,28,22453.21,86,89.95
1275,60,13,16,71466.1,53,94.77
1276,33,4,46,64734.45,28,86.56
1277,57,7,12,80348.71,17,92.06
1278,44,15,20,17386.32,37,88.69
1279,2,28,32,80573.64,78,97.72
1280,30,12,30,97311.86,58,89.51
1281,27,23,36,65831.38,39,75.32
1282,62,7,9,93193.39,28,90.72
1283,75,10,7,93120.36,42,99.81
1284,14,30,41,47776.5,12,85.53
1285,86,1,15,50050.24,19,78.76
1286,37,12,11,54213.48,66,95.99
1287,25,30,33,58881.11,20,82.24
1288,26,28,14,24802.71,7,70.22
1289,43,20,6,48635.28,9,71.34
1290,61,22,45,35306.33,85,74.68
1291,41,11,10,69830.28,53,91.43
1292,9,19,23,34220.2,50,89.61
1293,10,9,1,28595.89,71,86.23
1294,24,6,5,54157.33,14,99.02
1295,35,13,32,90378.69,57,71.64
1296,91,27,46,77384.35,56,72.8
1297,39,9,50,90396.03,60,74.31
1298,51,2,43,37065.85,84,93.99
1299,53,4,25,43417.7,52,76.02
1300,80,29,8,22486.04,11,91.63
1301,70,18,37,81745.04,68,75.61
1302,33,29,43,30268.37,59,96.67
1303,22,24,42,77013.93,11,77.54
1304,92,27,4,31637.18,73,90.28
1305,52,18,16,61399.87,82,88.84
1306,78,23,5,64461.42,61,72.7
1307,47,2,16,93123.14,76,72.17
1308,79,21,1,80577.88,15,77.11
1309,8,19,6,99252.52,16,77.87
1310,29,17,10,56175.21,57,84.3
1311,73,24,40,99799.57,27,75.32
1312,2,22,50,81895.66,66,96.32
1313,65,4,2,66459.86,79,96.93
1314,11,6,9,31283.58,60,84.55
1315,1,2,17,88354.85,19,75.06
1316,63,1,15,12919.69,43,99.81
1317,60,30,41,9351.37,11,75.16
1318,90,8,8,90103.84,8,76.72
1319,56,8,5,33227.46,46,84.0
1320,60,29,31,90514.1,38,87.12
1321,32,4,13,11517.09,37,73.81
1322,48,25,31,56222.99,54,78.86
1323,43,16,24,45122.29,68,94.32
1324,57,29,2,43840.72,74,95.39
1325,79,24,13,29178.74,52,98.86
1326,75,29,19,79138.72,70,83.7
1327,82,25,1,59866.8,38,89.59
1328,56,20,46,44922.03,69,70.11
1329,41,6,40,28162.08,71,99.05
1330,42,11,20,14359.66,34,88.97
1331,8,29,27,80614.99,17,73.68
1332,40,18,36,14238.87,17,94.89
1333,1,9,39,21695.99,43,74.46
1334,9,15,45,97090.67,38,95.72
1335,34,16,36,75276.41,83,91.85
1336,18,12,27,37804.88,7,77.21
1337,8,30,1,11529.62,69,96.39
1338,92,25,30,39398.08,40,97.51
1339,60,11,3,40799.44,86,94.02
1340,4,18,36,86910.78,34,77.45
1341,23,18,24,51482.77,63,90.14
1342,58,24,41,58385.99,58,70.32
1343,34,21,19,31578.98,53,70.98
1344,38,28,30,34970.24,50,76.23
1345,76,15,40,21771.16,5,96.59
1346,73,26,41,34614.79,41,88.52
1347,62,24,9,62437.8,47,84.7
1348,23,24,35,36345.38,25,77.65
1349,9,30,41,89236.44,31,97.42
1350,44,26,11,18362.63,14,92.52
1351,47,12,49,63868.45,33,80.54
1352,3,1,26,32502.75,47,86.69
1353,1,7,46,36160.8,24,72.71
1354,1,1,30,26545.2,44,91.57
1355,87,6,29,87173.06,48,84.77
1356,23,5,27,74031.88,34,89.74
1357,83,28,33,21000.53,51,83.7
1358,19,28,18,30481.62,34,83.12
1359,30,13,33,30976.6,62,78.2
1360,97,16,49,5534.35,78,95.47
1361,39,23,41,11316.99,56,70.89
1362,46,25,14,68951.42,84,89.23
1363,90,15,39,19664.12,23,77.78
1364,34,22,18,33406.94,42,89.72
1365,49,9,32,41710.64,89,81.25
1366,66,23,15,71415.12,37,72.26
1367,63,30,46,74145.13,69,84.23
1368,98,10,44,10622.02,27,98.35
1369,57,28,7,52794.84,50,75.83
1370,53,7,47,76815.54,56,97.21
1371,33,19,2,99122.22,88,88.42
1372,14,3,44,84617.04,28,90.53
1373,55,24,7,42686.41,76,70.85
1374,12,19,7,13960.78,10,98.87
1375,93,12,32,70040.41,14,82.4
1376,89,9,7,50208.38,24,71.68
1377,95,22,29,15968.67,9,94.74
1378,49,9,31,37682.83,52,98.83
1379,37,27,25,26257.05,35,82.15
1380,3,9,20,39691.68,41,87.51
1381,16,14,16,44385.39,76,83.31
1382,11,30,21,12741.75,40,85.79
1383,37,2,17,60578.0,84,84.15
1384,59,26,26,88118.2,49,74.58
1385,6,4,4,14572.36,13,75.98
1386,78,13,28,55618.74,53,95.06
1387,30,11,27,23938.26,50,70.16
1388,59,28,11,61423.6,90,79.54
1389,21,18,38,30345.61,74,92.11
1390,4,21,37,5171.88,81,71.65
1391,23,7,40,87004.19,14,82.48
1392,89,30,32,41022.64,37,89.58
1393,73,29,1,14472.02,15,84.23
1394,74,9,6,19558.85,36,86.78
1395,53,21,48,54637.33,7,83.31
1396,43,18,50,12135.72,15,82.47
1397,97,26,25,5149.9,21,95.52
1398,68,19,42,55292.61,29,90.57
1399,60,26,28,63495.31,11,88.78
1400,47,16,6,77478.29,52,73.56
1401,15,2,49,88237.38,7,94.47
1402,26,21,2,52499.23,15,71.12
1403,48,11,6,71293.8,50,97.79
1404,87,22,15,96721.68,59,97.74
1405,66,10,33,58868.48,44,73.54
1406,47,27,3,71514.48,66,80.32
1407,5,9,21,75657.97,82,73.35
1408,43,15,10,34372.99,29,84.4
1409,33,7,20,77071.15,58,74.48
1410,87,24,40,80586.76,52,82.39
1411,42,30,17,87192.91,47,89.38
1412,40,18,37,20670.47,46,86.89
1413,58,26,24,99014.35,45,90.03
1414,74,11,40,43758.27,59,77.2
1415,46,24,2,45827.57,65,80.88
1416,97,14,16,79474.15,74,89.84
1417,83,14,15,72491.85,8,84.92
1418,79,3,12,64348.21,32,99.79
1419,55,5,35,18415.64,44,91.41
1420,64,1,7,51699.08,87,94.57
1421,27,30,44,46091.33,48,90.42
1422,24,3,37,8226.24,87,85.02
1423,80,11,24,98334.53,17,98.47
1424,75,24,32,94067.66,44,81.91
1425,71,12,44,25033.15,26,73.7
1426,98,26,47,91802.3,70,71.4
1427,73,22,24,21936.49,57,70.21
1428,36,5,49,33643.04,42,93.12
1429,9,4,14,72540.53,16,77.97
1430,57,16,46,18022.94,84,92.25
1431,45,21,37,47278.08,27,77.5
1432,6,20,4,29858.72,38,91.46
1433,24,6,26,71676.0,60,80.57
1434,99,29,41,28079.02,5,84.09
1435,96,26,20,92593.48,61,96.72
1436,10,10,46,48702.38,76,75.73
1437,22,15,23,79753.31,6,78.94
1438,94,23,22,56851.46,41,81.3
