Audience_id,Date_id,Canal_id,Plateforme_id,campagne_id,Nb_visiteurs_uniques,Nb_pages_vues,Taux_rebond,Nb_abonnes_reseaux_sociaux,Taux_interaction_RS,Nb_abandons_lecture,Duree_session
423,93,3,4,5,9324,17780,26.87,4007,2.74,134,1.74
424,95,1,2,5,3240,9110,19.32,53,2.55,239,9.84
425,60,3,1,7,4290,5898,51.85,783,6.95,281,2.62
426,68,4,4,4,4134,14259,85.82,934,8.37,363,6.18
427,88,3,1,7,3429,5537,62.87,4044,9.04,199,5.81
428,94,5,1,3,2263,6003,70.11,360,0.37,112,4.56
429,1,3,5,3,2252,520,63.29,374,7.17,397,9.23
430,77,3,1,7,1971,7753,78.57,1305,7.03,219,6.39
431,47,1,2,8,6985,12899,61.5,4404,7.71,186,1.4
432,8,5,1,7,8148,8900,68.36,2479,8.36,284,1.3
433,86,1,2,1,9564,12465,29.65,3181,2.89,169,9.88
434,30,5,5,5,2226,15950,41.83,1231,0.01,220,7.57
435,54,4,2,8,4861,6704,26.86,190,7.33,226,3.65
436,64,1,1,8,5513,2985,59.85,1754,3.52,193,8.36
437,23,5,4,7,5054,8936,72.9,2126,0.89,261,0.98
438,10,2,2,10,5420,17637,29.95,2313,7.64,86,8.81
439,19,2,5,9,4720,12505,37.61,4767,2.16,222,5.12
440,12,3,1,4,3389,9209,51.13,4154,1.5,142,2.1
441,98,2,3,9,9056,5080,74.18,1997,2.42,64,5.3
442,69,4,1,4,7112,303,20.24,3809,5.48,219,6.09
443,55,2,1,3,7905,7155,35.18,1729,8.38,225,7.0
444,22,4,3,7,4594,4418,74.29,4786,7.07,122,5.58
445,2,2,4,5,2801,5066,85.58,2882,4.62,478,4.26
446,65,3,1,3,8805,5633,86.31,713,7.37,406,7.24
447,21,2,2,3,9639,2400,31.13,2624,3.83,147,1.94
448,3,4,3,4,1553,19377,87.89,3897,4.94,406,2.5
449,37,1,5,8,4522,11474,79.76,4873,2.34,213,8.53
450,53,2,5,3,7749,16835,21.13,1981,0.36,232,3.51
451,72,2,5,9,5507,17852,57.26,1152,8.7,306,4.9
452,73,2,4,3,2992,8170,44.14,1864,4.58,439,2.03
453,41,2,4,4,8107,14084,53.09,1920,2.17,69,1.94
454,90,2,5,2,4011,4427,57.26,3743,2.47,30,9.98
455,100,3,1,1,3200,5216,21.76,339,0.67,69,6.59
456,92,5,4,8,6243,4635,47.95,3482,0.43,429,2.39
457,35,2,2,6,8289,4377,56.78,2413,2.44,260,8.86
458,93,4,1,3,9995,231,86.88,1897,0.61,1,5.96
459,82,2,2,5,6058,14203,40.24,1705,1.44,441,6.83
460,71,1,2,9,1857,9612,19.0,476,4.09,454,9.67
461,12,5,4,8,2879,15834,41.45,2265,2.71,360,9.95
462,32,1,5,6,9084,1465,29.97,93,0.88,176,2.89
463,52,4,5,5,9484,14442,44.47,3040,2.06,296,5.48
464,67,3,1,9,1653,9600,31.0,3173,7.7,372,1.78
465,19,4,2,9,4253,13114,70.67,454,1.09,358,9.51
466,32,4,4,1,5925,15808,66.63,2580,1.18,2,7.55
467,62,4,2,8,9314,14329,31.06,3708,5.83,177,3.82
468,100,3,3,8,1778,1468,57.8,1629,6.47,13,8.74
469,98,1,1,1,3527,18623,42.25,4958,7.38,259,6.7
470,9,2,1,1,5293,581,73.35,3935,6.86,286,5.85
471,79,4,5,10,4378,17483,24.66,4247,6.77,316,7.27
472,100,2,1,5,9411,612,30.08,556,5.13,181,2.66
473,10,5,2,1,7616,17996,75.84,556,6.03,407,2.63
474,23,1,5,1,6342,8494,66.36,4247,1.7,286,6.92
475,89,3,3,9,9647,7592,89.45,1131,1.93,144,3.14
476,14,4,1,4,8533,17717,67.28,2039,5.7,372,4.21
477,66,5,5,9,570,3453,81.37,3805,6.72,32,0.65
478,35,4,1,9,2971,15374,69.54,3434,9.33,410,7.06
479,92,3,5,3,9895,7049,62.43,1788,4.3,303,6.47
480,88,4,2,6,8914,17512,59.84,2338,5.07,439,4.75
481,82,4,3,8,2245,13131,77.56,2101,4.24,465,3.23
482,55,5,1,10,5520,13588,71.89,4676,3.32,28,4.48
483,65,1,3,9,9637,6945,79.9,2953,0.01,317,7.29
484,49,2,3,1,4427,15541,66.06,4631,6.13,470,6.52
485,96,2,3,2,6480,15814,16.9,3366,9.42,399,2.44
486,17,4,3,9,5244,13827,24.37,2190,6.11,376,9.5
487,82,3,4,9,1004,4282,13.52,1805,2.22,118,6.58
488,30,1,3,8,2951,16955,57.1,1379,3.06,168,3.0
489,56,4,3,3,641,10957,57.21,1395,7.81,340,0.83
490,66,4,1,7,4554,18418,88.06,1977,6.1,33,7.46
491,75,3,5,1,8732,14558,40.5,2080,6.86,209,5.55
492,70,3,2,4,5174,14929,32.76,846,6.45,305,9.8
493,59,1,2,10,2509,19449,49.85,3494,1.05,350,1.91
494,50,3,5,9,3680,7542,88.83,318,1.98,191,4.64
495,56,3,1,3,9779,16227,20.1,3171,1.14,243,4.24
496,22,1,5,5,7054,446,44.84,1587,9.04,127,0.81
497,74,1,4,2,2893,11348,39.55,4561,6.66,119,5.25
498,67,5,2,4,5086,6786,79.55,3657,9.14,443,8.48
499,64,3,4,5,1450,5122,28.36,4553,5.02,96,5.46
500,53,3,3,5,1600,19990,81.64,4291,8.47,335,8.84
501,21,3,4,3,8211,11822,20.64,2584,6.05,347,1.8
502,78,5,3,5,2791,7964,17.52,396,2.58,374,1.83
503,100,4,3,7,7171,934,67.38,1528,7.2,42,4.02
504,77,3,2,6,9992,12199,73.69,4193,9.96,259,5.64
505,65,1,3,9,7980,8942,35.37,479,0.06,183,3.9
506,46,4,5,9,5000,7748,21.9,2800,0.9,236,5.94
507,50,3,3,6,3317,7031,24.28,3234,2.53,422,8.38
508,34,1,4,1,2582,15858,40.15,4710,3.6,230,7.39
509,73,1,4,1,5411,2661,47.76,2876,9.79,389,6.79
510,53,5,4,9,9498,16445,68.34,4438,3.85,268,1.9
511,75,3,5,8,1910,8372,29.38,3857,7.21,133,1.48
512,28,3,4,8,2214,11607,63.37,3930,9.58,270,4.57
513,89,4,3,1,1118,8300,14.57,2755,1.48,437,5.82
514,61,2,1,3,3264,8981,77.1,1942,1.34,117,1.46
515,98,3,1,5,7229,460,85.35,3930,0.51,140,7.64
516,55,5,4,4,5560,1910,59.14,2144,9.74,232,5.14
517,71,1,3,3,9236,10669,23.58,3682,1.45,94,9.49
518,79,2,4,5,9717,14007,58.46,4318,2.01,75,5.79
519,56,3,2,3,6584,4132,66.22,4148,1.4,183,1.01
520,72,3,2,2,4402,18771,71.24,1926,9.14,187,8.8
521,59,5,2,10,5416,11151,46.65,822,6.16,51,6.46
522,95,3,5,6,5452,15380,29.66,2124,6.79,178,1.27
523,17,3,5,1,4252,3979,69.65,952,3.6,385,2.08
524,57,3,1,4,7742,12199,28.11,4286,8.3,478,0.76
525,62,1,3,8,2295,16857,46.3,455,0.28,440,3.15
526,6,5,4,1,8117,13841,10.66,3511,2.24,327,1.87
527,68,1,4,1,7307,6101,48.07,4183,6.32,356,7.9
528,90,3,5,9,1437,18216,41.96,4881,3.08,227,0.71
529,100,3,2,1,2927,6926,27.05,1315,1.7,47,3.65
530,98,4,2,2,6563,248,76.71,4823,1.62,260,7.84
531,100,5,3,3,3913,18643,25.58,468,3.31,161,6.62
532,61,4,4,1,656,11431,48.16,3698,5.52,417,2.17
533,88,2,5,1,8935,17042,22.39,722,1.11,377,8.56
534,60,5,3,4,3515,13347,36.66,344,0.83,36,7.27
535,34,1,3,3,369,15697,61.17,4084,5.65,289,8.91
536,14,3,1,4,9813,4941,25.78,2276,1.95,17,9.8
537,48,1,5,8,899,12468,31.69,2799,2.65,460,3.52
538,44,2,3,10,1565,14635,10.1,1096,5.08,175,6.08
539,52,1,3,4,1039,18258,33.98,2572,1.48,256,5.03
540,93,3,5,3,6908,3107,63.36,2743,5.2,83,8.23
541,20,2,4,8,2881,2985,87.3,1692,7.62,54,0.84
542,71,1,3,3,9706,9450,15.87,30,6.18,383,2.53
543,49,5,4,1,5607,16340,14.54,4030,8.75,2,7.62
544,63,2,1,9,3694,8627,30.92,4,3.07,331,7.67
545,54,3,5,3,3976,13835,54.77,431,1.31,268,4.0
546,62,2,1,6,840,12733,11.95,2048,5.05,84,7.41
547,39,4,4,5,8409,18384,10.32,329,9.29,177,5.69
548,8,3,2,3,3088,18813,56.86,1704,9.21,396,6.62
549,50,4,2,7,4238,1956,18.04,3293,1.01,201,2.09
550,9,2,5,5,8416,15370,74.13,2836,9.87,55,3.28
551,1,2,2,5,859,13447,44.35,4358,3.51,135,8.26
552,51,4,1,7,192,1212,40.1,1967,4.98,434,0.78
553,7,1,3,10,9466,14954,39.06,3308,6.39,272,2.67
554,63,2,2,9,6161,18116,61.83,1122,4.24,211,2.73
555,29,1,3,1,2900,12669,71.29,4879,0.33,50,2.4
556,33,3,3,6,9027,5501,41.19,3014,2.98,90,5.98
557,2,2,2,3,7455,5492,72.2,3525,2.89,382,1.48
558,22,2,1,8,4285,1331,69.51,4243,4.9,495,6.29
559,93,3,3,2,8018,3465,35.34,2811,2.31,178,2.03
560,58,1,2,7,7910,1346,15.82,685,3.89,96,9.5
561,6,4,4,8,2779,10504,65.55,1036,4.75,20,9.03
562,48,5,4,10,5329,10512,20.66,4133,7.41,317,6.41
563,46,1,4,8,2747,16987,60.36,2906,0.19,15,1.03
564,4,2,5,7,2674,4822,59.67,1373,8.38,105,0.51
565,46,4,2,10,9030,12444,48.08,3265,7.08,500,6.31
566,43,5,5,8,193,2291,83.79,3086,1.07,325,3.06
567,67,2,3,7,572,7840,15.74,685,9.74,11,7.2
568,56,5,2,5,5077,13620,11.24,3984,2.79,56,6.54
569,20,3,3,5,1335,9187,20.11,843,1.33,102,5.83
570,22,1,2,3,4740,1853,71.02,1427,6.81,285,4.35
571,10,1,4,8,3905,10568,66.75,4147,2.96,422,0.95
572,88,2,2,8,8753,6147,47.09,71,7.25,239,5.18
573,89,5,4,3,275,14580,43.68,1184,7.48,314,3.95
574,73,1,5,6,6510,15943,48.55,566,2.45,90,8.29
575,75,5,1,9,3131,4045,12.93,1885,2.01,493,9.57
576,30,4,4,8,8517,13193,85.41,1591,6.75,144,3.18
577,42,3,5,8,1050,15754,54.76,3729,2.79,154,2.6
578,50,5,4,6,3714,14188,63.62,518,3.49,218,1.24
579,4,5,4,5,9951,4404,54.27,1423,6.9,40,8.17
580,94,3,2,5,8031,14582,84.18,493,8.85,119,9.29
581,83,2,5,7,4340,5217,24.46,1502,1.95,128,0.66
582,4,5,2,3,1115,15412,22.65,2570,6.67,170,0.95
583,34,1,5,1,1491,10269,34.87,2444,1.62,358,5.31
584,15,2,4,2,9265,7860,18.86,4300,2.24,117,6.66
585,53,5,1,7,1976,19592,51.21,3840,5.75,399,9.83
586,12,2,2,2,4933,7010,51.0,2395,9.34,19,4.09
587,8,3,3,2,1034,4529,45.08,1989,0.66,239,8.23
588,12,1,4,7,3346,9546,81.12,2477,0.7,76,2.61
589,75,3,4,2,7605,7760,13.54,1222,4.31,424,9.49
590,3,1,1,5,915,2813,76.15,3619,7.7,478,1.1
591,69,4,2,7,2639,1024,25.16,4945,0.04,297,8.87
592,77,1,3,1,1771,9100,37.72,1394,7.7,417,5.97
593,76,3,2,5,8781,2108,33.55,4751,1.92,263,2.69
594,97,2,1,5,6948,10177,84.91,442,2.16,264,7.29
595,88,3,4,10,7692,481,35.08,4438,6.83,434,6.27
596,48,3,1,10,7015,3472,83.33,2835,1.53,50,4.69
597,50,3,2,5,8729,11464,30.76,3416,3.97,357,2.54
598,58,2,2,5,7782,8821,75.7,4183,1.44,237,1.93
599,83,1,1,7,6982,15349,59.0,2510,6.18,264,3.18
600,14,5,3,4,3647,13747,14.78,3363,6.62,425,7.02
601,48,4,2,6,8046,8090,88.22,4089,3.87,83,7.9
602,76,3,2,7,4649,12345,70.13,4106,8.53,402,7.28
603,49,5,4,9,538,9559,61.04,3466,1.97,162,1.36
604,67,3,3,4,7609,1044,60.58,1420,3.97,157,5.47
605,32,3,1,4,6860,19658,38.33,1576,0.84,472,9.8
606,35,2,2,5,5265,17167,79.43,4234,3.84,392,7.85
607,26,2,3,3,7285,9512,52.04,3571,3.3,404,7.83
608,62,1,5,3,4518,14626,82.16,3426,3.05,156,2.8
609,4,5,5,5,5762,6562,57.72,140,0.25,439,1.06
610,15,4,5,8,5677,4511,50.77,2222,1.08,118,8.18
611,72,2,5,2,9374,3137,27.58,763,5.25,333,6.89
612,67,5,1,5,4166,12798,78.2,1417,1.17,21,0.75
613,96,4,3,6,5204,5689,44.75,204,7.2,160,3.13
614,24,4,1,8,2491,16363,74.32,32,2.95,256,5.07
615,4,5,5,1,1260,9394,50.79,3016,1.51,450,4.42
616,83,1,1,2,7482,5953,56.88,3195,9.77,137,9.74
617,52,5,5,5,2592,15487,42.99,2558,5.91,76,5.28
618,51,2,3,3,3456,16017,67.22,972,2.63,273,2.45
619,97,1,3,2,1161,2695,76.44,2591,8.67,223,7.63
620,53,3,5,9,2702,8885,60.61,2836,3.69,372,1.39
621,12,5,5,8,9279,6394,12.39,3786,2.88,338,6.08
622,77,3,5,7,4036,19927,37.74,1567,7.03,188,1.21
623,27,4,2,4,5619,9895,33.1,2799,2.21,107,8.75
624,39,5,5,10,385,18067,88.64,836,0.0,413,1.13
625,32,4,3,8,4841,5800,80.75,503,6.2,309,2.21
626,88,1,4,2,6045,8005,16.27,4629,5.47,363,8.01
627,90,3,1,7,6839,3640,42.19,4164,2.95,380,1.22
628,64,1,5,4,7367,2815,30.57,936,1.13,126,6.68
629,27,5,4,6,6835,4350,64.32,975,1.22,220,6.62
630,37,4,1,5,3587,11631,53.07,1085,9.76,183,3.75
631,31,4,1,9,7278,17067,85.53,3963,1.41,378,1.04
632,48,4,1,4,5152,1780,59.07,4702,4.56,242,4.37
633,58,1,1,5,5597,6815,49.31,890,4.13,260,0.73
634,41,3,4,10,5674,8131,10.66,2456,6.22,268,6.23
635,19,1,5,2,5577,11248,72.18,900,7.25,123,7.66
636,73,1,2,5,311,11453,16.08,2469,9.88,193,2.2
637,71,5,1,8,7362,9449,59.29,1421,7.63,184,2.99
638,41,4,3,10,8307,13463,14.95,1409,9.84,341,6.29
639,38,5,5,2,3238,1054,63.31,368,3.25,368,5.19
640,58,5,5,5,3398,15580,14.1,3379,0.2,257,7.85
641,54,5,2,6,7931,2075,55.58,2352,2.55,95,7.66
642,41,1,4,1,580,15760,80.91,1099,8.98,228,9.81
643,61,1,2,3,5801,10554,88.21,2459,7.76,104,9.48
644,65,3,1,3,3647,5328,54.71,991,0.78,43,6.38
645,34,4,1,10,943,3583,27.62,1495,8.19,366,2.23
646,16,1,4,7,7402,11610,44.5,1179,8.08,122,6.98
647,60,2,5,10,5635,6225,10.07,4570,9.93,82,4.54
648,3,2,1,4,8310,5440,19.28,332,7.11,222,6.54
649,65,5,5,4,5930,3122,74.84,1065,3.83,120,3.33
650,50,2,2,8,6603,9243,46.61,3254,9.38,468,0.9
651,30,2,3,2,7381,17486,28.66,641,1.61,330,8.42
652,85,5,2,9,3666,11830,73.84,658,0.35,110,5.81
653,57,3,4,4,6825,12101,47.28,1826,9.63,485,6.45
654,96,4,3,8,5048,16541,50.01,3147,4.72,90,9.73
655,97,2,1,8,7547,18067,42.11,4773,6.64,128,3.68
656,26,4,4,6,2453,15003,47.19,1626,6.78,334,7.32
657,12,2,2,3,6326,3562,65.29,3547,6.29,19,6.05
658,74,2,3,4,4700,13958,58.55,2514,7.7,275,8.7
659,51,4,4,10,3456,13386,31.22,2070,3.74,177,3.64
660,59,4,1,5,2479,14500,57.93,4052,9.16,348,7.15
661,66,2,3,8,1289,5902,72.11,1994,8.91,51,1.66
662,57,5,2,9,6874,7429,76.52,3870,3.06,482,5.13
663,90,2,5,7,4004,7158,86.83,980,9.37,175,8.26
664,95,5,2,6,1835,5009,10.73,570,4.48,404,3.32
665,36,4,4,1,6171,6216,37.58,652,8.0,397,5.64
666,91,4,3,3,759,262,39.77,3807,8.24,366,8.56
667,50,4,3,6,1200,17444,76.51,632,8.07,273,5.61
668,46,1,3,3,9357,19071,13.58,3777,5.16,168,4.97
669,17,4,2,5,8678,4487,78.15,3612,3.9,446,6.81
670,87,4,2,1,5697,9552,30.53,652,8.47,75,8.3
671,75,4,4,1,7517,11721,28.24,3051,5.16,199,5.59
672,12,2,3,5,3713,4487,79.64,4074,4.61,474,4.35
673,81,2,3,3,9783,3003,69.28,1750,7.4,392,8.67
674,6,4,5,9,8121,6125,35.0,4029,7.12,189,1.48
675,86,3,5,2,2292,14491,80.1,830,8.31,362,3.93
676,28,2,4,3,1867,14749,15.71,3921,4.96,481,4.02
677,64,1,2,3,1538,1200,12.36,2959,1.17,27,3.18
678,86,5,5,5,1365,6807,52.54,533,2.93,288,7.37
679,69,2,3,8,6161,5364,29.76,4111,5.01,407,6.1
680,46,3,3,5,7376,426,56.81,1306,5.96,137,9.4
681,46,1,4,8,3156,14574,72.32,4446,7.13,334,1.28
682,10,3,4,4,7925,1902,81.0,1118,6.58,230,4.03
683,97,4,3,10,1443,5892,75.9,2576,5.67,275,4.24
684,8,5,2,9,864,7891,44.91,970,2.36,95,4.18
685,62,3,5,2,9202,768,13.69,780,8.84,229,9.45
686,51,2,4,6,2229,19152,81.36,1687,5.14,206,5.01
687,66,2,1,6,5767,12548,23.77,1222,2.25,120,5.03
688,11,2,3,5,3638,16690,64.83,3163,9.17,132,3.26
689,13,1,3,10,8685,15010,89.0,1433,1.24,77,7.73
690,21,3,4,4,7878,17844,26.47,4714,4.15,438,7.63
691,35,3,2,9,8153,3005,53.58,207,7.53,260,3.2
692,31,1,5,5,1530,3768,40.3,3888,2.19,61,3.59
693,43,2,2,1,6133,19192,44.31,4974,0.86,69,2.71
694,56,1,4,7,5378,1282,12.42,3322,7.63,15,3.73
695,10,3,5,2,5835,3530,81.71,4935,9.18,124,6.79
696,87,2,3,5,4096,13067,31.57,837,0.23,22,9.57
697,53,3,3,7,3245,12267,58.07,765,4.13,275,7.13
698,26,5,1,8,6890,13804,51.36,4494,3.99,106,9.7
699,99,2,5,7,8007,3064,20.01,1069,5.6,459,4.6
700,19,3,4,7,341,9909,50.51,2680,4.96,471,6.34
701,75,1,5,1,8199,19857,13.95,3778,8.71,8,2.43
702,6,5,3,9,9132,7643,21.09,422,5.26,461,3.65
703,59,4,4,5,2263,15587,69.77,536,6.16,131,2.45
704,46,1,3,5,3688,1183,14.65,2248,1.98,427,2.48
705,68,5,3,2,9004,14830,44.04,4901,8.89,26,7.21
706,79,3,2,9,2674,6593,82.75,2945,1.46,418,8.1
707,88,5,5,2,8186,2822,57.03,1790,3.14,464,2.19
708,73,5,5,5,8963,18681,88.74,2284,2.24,442,9.61
709,31,3,4,8,1979,7478,77.33,2270,7.74,347,5.69
710,95,2,4,8,7655,17584,86.68,184,6.85,384,4.65
711,80,4,1,3,3039,12684,60.77,1743,0.24,272,7.12
712,90,2,3,3,5748,3426,15.66,125,8.11,297,9.58
713,65,2,4,8,8349,11200,63.97,3167,1.48,94,1.21
714,2,2,5,2,549,5089,85.68,4949,0.94,269,3.78
715,61,5,3,10,7593,954,62.54,4832,3.57,307,3.73
716,21,5,1,1,802,5572,58.86,2215,3.2,344,7.3
717,19,1,2,2,9289,538,62.84,974,3.41,255,7.04
718,89,3,1,8,5790,10887,51.08,3302,6.12,221,0.71
719,23,3,5,9,4478,13922,44.27,3187,4.33,40,3.72
720,33,2,2,6,8048,7399,41.53,1972,9.88,353,7.2
721,1,1,3,8,1682,9301,81.58,1895,8.69,173,3.13
722,7,1,2,5,3193,4763,37.27,1284,5.42,113,8.24
723,3,3,1,6,3103,13569,66.62,3841,4.84,83,1.78
724,98,5,4,4,1876,17063,86.17,3636,5.18,6,1.47
725,73,5,3,6,1139,16826,13.8,4933,5.46,122,3.24
726,14,1,4,4,7145,19699,36.3,922,0.48,431,1.62
727,99,2,5,8,6902,11235,18.58,161,2.3,245,7.93
728,81,2,4,7,3909,11802,23.96,2733,4.97,477,9.88
729,4,2,3,10,5880,6325,69.83,835,5.57,109,2.75
730,81,3,5,1,7873,15340,87.51,3929,6.81,32,6.65
731,8,2,2,3,8138,17416,47.35,416,0.65,70,7.39
732,27,3,4,4,3399,9365,89.07,3888,5.65,198,5.82
733,24,2,3,8,198,15788,43.1,4642,2.12,300,7.06
734,70,2,1,10,6208,4705,35.51,2355,8.8,467,2.68
735,89,4,1,6,5355,8569,67.22,2498,1.32,485,7.07
736,21,3,4,8,9730,15731,71.41,1962,2.16,489,8.94
737,61,5,1,4,4599,5239,24.78,2757,8.15,494,9.06
738,64,1,1,2,190,6858,60.98,2719,4.1,472,3.04
739,46,5,5,5,3382,12522,45.33,3103,4.18,127,2.68
740,80,1,3,6,2410,18062,64.26,2844,3.47,33,7.58
741,60,2,5,4,964,12575,28.67,2291,1.02,455,4.78
742,18,4,1,8,5163,3640,37.33,4503,4.77,105,6.27
743,73,3,3,5,8337,12269,78.24,3981,2.21,12,3.21
744,59,3,3,2,5176,9693,76.49,669,0.99,290,2.11
745,87,3,1,2,9191,2147,65.34,3861,1.09,337,8.75
746,36,5,3,4,2451,16757,10.69,3978,1.18,257,7.17
747,34,1,2,7,8888,15398,36.02,4729,2.15,398,9.85
748,94,2,3,5,6062,4959,72.74,2401,3.01,360,8.91
749,69,3,1,9,9252,3131,37.54,4598,3.75,84,1.06
750,20,3,5,2,6434,2723,49.18,360,6.88,277,8.49
751,79,5,2,9,959,18809,86.34,3021,9.78,374,5.62
752,3,1,5,5,9396,1122,83.47,1147,4.43,384,6.15
753,4,1,3,9,8002,2569,73.36,3901,6.39,195,1.35
754,40,2,5,4,8787,15085,13.32,2381,8.87,203,6.92
755,41,2,1,4,8771,5959,27.3,4456,2.16,118,1.17
756,37,5,2,2,5531,6870,47.26,1894,9.91,146,0.75
757,37,2,2,7,1346,11321,64.88,3728,1.57,182,8.47
758,91,1,4,7,4126,1527,78.28,3789,0.69,414,1.23
759,90,4,1,4,7897,9176,71.84,1086,1.62,86,1.95
760,58,3,1,10,3242,19209,89.48,4399,9.77,86,7.76
761,9,1,5,7,5740,4631,40.3,2155,0.74,406,8.61
762,15,4,5,7,7932,15451,63.03,1810,1.35,391,2.05
763,75,4,3,3,2515,5039,78.84,667,6.5,403,3.32
764,71,4,4,1,4894,2298,26.46,4798,3.37,498,8.98
765,79,2,1,6,6838,1261,47.63,2136,0.3,163,2.84
766,91,4,2,2,6265,17361,10.01,4424,2.84,413,7.95
767,22,3,3,7,7923,10676,86.91,4304,9.38,98,5.66
768,55,4,2,5,6835,12196,13.73,596,8.97,234,1.57
769,39,2,1,5,6824,8063,53.07,5000,6.59,341,6.51
770,79,2,4,9,8049,13468,69.59,3482,1.78,98,0.8
771,41,1,3,6,229,8887,11.86,3669,3.23,392,4.18
772,65,5,2,8,2022,18309,32.94,1940,9.5,166,7.93
773,96,5,2,4,1296,4838,88.33,78,5.73,146,6.56
774,15,2,4,4,9324,18533,43.1,1184,3.75,122,1.57
775,47,4,2,2,5076,5166,56.76,144,8.31,303,0.71
776,55,4,4,1,3361,19886,23.74,2004,4.72,78,6.62
777,39,3,2,2,9691,1863,72.54,476,7.49,395,2.5
778,92,5,4,7,922,1452,45.12,3086,0.92,385,3.68
779,60,3,5,5,6228,17171,45.24,4434,8.35,232,0.68
780,46,1,4,9,6222,14393,45.09,1536,0.23,54,6.46
781,74,4,3,1,7295,3292,48.15,4605,7.84,276,8.16
782,42,2,5,1,7078,18499,35.68,1649,9.67,107,8.68
783,23,1,1,6,3766,7464,23.83,3873,6.85,77,6.64
784,93,4,5,7,6855,13975,46.16,2302,5.43,159,3.06
785,39,5,5,7,1104,5521,21.8,236,2.01,181,4.4
786,20,4,2,8,2166,13315,65.13,1810,2.33,160,6.39
787,24,4,1,4,1393,6350,59.48,896,0.92,217,5.27
788,99,3,2,7,6616,8779,72.61,4997,0.38,307,9.57
789,93,2,3,6,1173,2877,42.06,795,6.32,139,9.08
790,100,2,3,4,2778,5062,86.21,447,0.12,193,8.01
791,4,2,2,3,2711,18118,74.01,4412,5.99,295,9.06
792,37,5,4,9,5329,14715,21.41,3106,4.31,34,3.83
793,98,5,2,10,4833,16414,49.2,2696,3.01,106,5.67
794,81,4,2,5,7903,2475,46.53,3970,8.86,403,4.8
795,98,4,4,4,5254,9715,57.33,4969,9.28,262,0.59
796,60,2,5,6,3544,13728,11.03,4847,8.36,148,2.81
797,80,5,3,2,7219,4387,13.67,3727,4.42,324,7.76
798,39,1,4,9,4369,1425,15.55,944,0.14,113,4.08
799,85,2,5,8,903,633,74.93,3953,3.07,114,2.72
800,53,5,4,9,9534,9600,83.87,3190,0.22,487,3.74
801,6,1,2,2,6343,10254,14.86,1128,0.12,230,3.48
802,74,4,3,7,4967,17376,24.1,3481,5.38,61,1.06
803,76,4,3,5,7645,6584,34.24,1807,3.13,101,5.38
804,43,2,4,10,8910,18976,26.82,2270,4.3,200,0.82
805,2,4,1,9,851,18970,69.27,785,0.06,427,7.56
806,11,3,4,6,4552,11681,40.44,1283,6.01,312,4.96
807,45,2,2,2,639,1940,89.0,2145,7.41,171,9.91
808,37,2,1,6,4918,13043,78.8,3256,6.69,329,1.64
809,69,3,2,2,9008,16756,52.01,1694,0.85,322,5.28
810,18,5,2,6,2494,6363,24.25,3164,8.49,40,6.24
811,26,4,1,6,4473,14155,32.71,3670,2.45,319,0.63
812,31,1,4,5,9011,17135,28.9,1148,6.94,453,4.29
813,45,2,4,6,2319,2599,71.69,3982,0.03,266,5.18
814,74,3,1,9,8808,10118,64.17,2844,9.28,289,9.78
815,30,1,3,7,3864,6489,35.69,650,7.74,358,1.54
816,9,3,5,10,9468,11793,26.19,2110,8.2,476,1.49
817,13,3,3,2,3291,1487,34.63,761,8.81,313,1.26
818,10,1,4,3,8788,8177,44.37,3399,8.96,348,5.21
819,60,2,5,5,2532,11154,64.91,716,1.99,411,6.96
820,21,1,4,2,5785,11882,66.25,4826,3.12,410,2.32
821,3,2,3,7,3046,2241,13.95,3443,9.37,61,8.73
822,77,3,5,6,7742,16800,78.6,2899,9.18,316,1.01
823,17,2,5,8,3621,6715,55.64,3593,9.22,349,6.46
824,54,1,3,6,9933,728,33.36,123,6.75,227,1.28
825,79,4,4,5,5796,13288,10.43,400,8.05,218,7.17
826,57,1,2,6,8038,12308,53.46,324,6.28,102,6.74
827,27,1,1,1,7188,15611,42.75,1609,4.5,319,4.8
828,39,4,5,5,2525,122,42.62,1140,8.64,110,2.27
829,45,1,3,3,6528,17947,44.23,4218,9.5,282,1.18
830,4,2,1,1,2723,12870,88.47,513,7.94,404,2.27
831,21,1,3,2,8393,15429,44.13,3225,7.45,241,5.43
832,85,1,3,7,7150,8252,82.5,1639,8.75,415,3.27
833,87,2,4,6,5125,10025,38.14,213,8.41,241,2.31
834,21,4,2,2,3668,14531,55.51,1725,7.02,479,9.85
835,90,2,2,9,7596,4489,76.41,191,4.69,261,8.52
836,65,3,5,2,1971,16997,72.08,224,3.76,261,4.21
837,47,5,3,1,5913,3959,14.69,1249,8.71,131,3.11
838,12,5,1,9,6721,2541,55.86,4327,7.26,280,5.97
839,79,1,1,7,3062,1677,88.44,4290,0.14,468,5.03
840,17,1,5,4,3220,223,55.33,15,3.76,428,9.55
841,6,5,2,2,6906,2959,88.27,1275,4.48,249,8.47
842,41,2,4,4,4135,15616,58.74,2798,6.51,81,7.43
843,15,2,5,4,9892,490,83.83,955,9.88,356,9.99
844,54,4,5,5,9432,4446,17.0,3523,8.66,457,1.22
845,20,5,1,1,9752,15884,17.85,177,6.44,353,4.49
846,94,5,2,10,7583,18170,58.53,24,1.53,115,9.73
847,33,2,3,8,909,6274,27.66,3712,1.39,415,3.26
