Infra_id,Date_id,Systeme_id,Employe_id,Taux_disponibilité_système,Nb_incidents_résolus,Temps_moyen_résolution,Taux_conformité_normes,Taux_reponse_plateforme
533,37,10,84,98.61,36,7.51,77.39,85.41
534,7,26,126,94.47,36,7.7,89.69,90.43
535,14,37,262,98.46,2,13.9,72.95,74.62
536,89,1,34,90.22,0,32.2,75.56,76.05
537,18,21,273,93.84,19,16.35,74.18,90.32
538,11,22,58,90.27,15,17.76,95.87,92.14
539,60,30,260,80.94,22,26.13,96.31,71.95
540,100,23,35,93.35,25,16.25,89.53,89.19
541,93,9,119,92.69,10,15.64,87.32,95.56
542,31,38,173,84.27,29,39.43,91.63,85.96
543,41,34,192,83.99,43,12.27,75.69,85.55
544,20,46,84,93.18,34,32.28,88.57,97.89
545,10,17,24,89.76,2,35.21,75.56,97.54
546,47,50,298,99.74,10,3.14,86.02,82.92
547,5,30,188,99.5,33,2.66,84.36,94.57
548,92,12,30,80.71,1,12.7,84.98,94.25
549,31,41,266,88.37,38,32.48,94.71,71.57
550,68,2,36,83.11,13,43.11,80.95,81.59
551,80,10,188,94.63,13,8.81,77.94,99.71
552,56,6,185,98.1,48,17.65,75.56,74.99
553,73,35,184,88.36,21,14.48,90.93,79.19
554,93,15,191,96.13,24,21.36,90.2,98.06
555,4,17,180,88.5,7,46.32,98.26,85.12
556,73,2,28,93.45,9,14.57,83.65,98.67
557,97,13,97,95.95,6,18.53,80.36,87.29
558,36,28,144,93.78,19,22.76,82.81,72.48
559,21,25,166,93.57,8,19.0,96.03,88.33
560,14,45,139,84.24,36,29.63,77.75,96.92
561,9,10,212,93.66,10,34.91,84.93,98.54
562,54,19,123,88.74,3,26.38,90.79,79.31
563,72,34,251,83.37,13,16.16,84.41,81.31
564,81,5,12,98.85,20,27.49,70.87,78.67
565,46,31,126,91.46,46,11.67,98.13,72.66
566,95,9,223,92.43,17,4.79,88.85,86.9
567,72,47,45,95.67,29,36.85,81.47,73.31
568,58,7,76,80.25,13,42.49,71.52,74.36
569,59,32,264,90.81,13,4.68,98.7,82.13
570,43,7,147,90.16,31,39.08,73.48,83.5
571,39,43,109,88.35,11,34.77,76.64,80.25
572,16,2,13,80.78,49,25.06,97.17,78.99
573,79,37,209,91.45,22,16.07,71.76,96.89
574,61,35,178,86.64,0,15.38,74.22,86.26
575,53,10,188,94.52,46,18.54,80.36,81.87
576,82,12,20,99.96,41,32.53,81.9,81.99
577,39,3,107,93.93,33,45.38,83.95,76.32
578,76,33,170,98.56,2,44.29,77.92,78.84
579,91,19,251,87.73,33,24.53,83.18,77.03
580,64,5,199,92.97,15,38.4,86.47,71.48
581,3,15,207,85.72,41,6.42,92.78,92.8
582,83,5,104,96.42,22,39.89,92.59,77.73
583,98,22,155,81.31,1,45.78,81.65,98.16
584,1,2,73,94.19,44,4.9,86.5,78.34
585,74,11,14,91.73,6,6.96,89.12,85.54
586,21,2,110,96.56,16,24.0,79.44,91.92
587,12,43,228,97.42,6,11.03,82.93,98.06
588,34,5,162,90.34,25,14.31,89.46,76.31
589,51,25,40,80.85,30,25.8,87.75,95.23
590,81,3,176,94.19,10,18.72,79.22,73.13
591,31,12,225,97.95,6,3.54,78.6,99.99
592,26,18,209,93.4,46,10.9,84.79,75.01
593,29,50,55,94.63,10,5.5,88.57,85.82
594,82,45,142,85.7,43,7.91,96.02,87.47
595,69,15,152,92.07,15,3.46,96.12,83.69
596,20,2,113,82.92,21,31.71,78.83,82.86
597,82,3,198,80.81,33,46.38,84.49,82.6
598,16,12,60,94.96,19,9.71,99.18,99.29
599,29,4,37,96.79,31,22.93,87.86,82.96
600,2,2,259,80.83,50,28.44,99.86,89.47
601,41,45,234,94.11,35,29.76,98.29,78.62
602,51,47,130,87.74,42,32.93,72.99,97.62
603,49,14,223,85.61,22,47.95,85.23,76.75
604,62,13,229,94.93,13,31.46,91.94,86.94
605,61,32,70,89.89,12,47.82,89.04,74.26
606,29,50,207,81.05,26,45.66,91.63,96.56
607,37,37,235,94.69,17,26.86,81.75,74.2
608,26,7,22,95.39,30,37.91,96.38,87.01
609,7,11,214,89.86,30,31.52,92.24,83.36
610,85,22,67,83.83,14,34.8,73.37,97.89
611,41,34,112,86.55,45,29.79,75.06,75.52
612,21,18,158,98.31,35,0.6,92.83,84.18
613,54,35,103,91.22,22,22.26,74.05,84.79
614,24,11,228,96.83,38,14.1,91.51,72.47
615,75,20,111,91.66,6,26.54,87.73,73.9
616,56,35,196,86.66,10,22.95,91.95,80.55
617,34,13,76,88.02,33,27.7,78.86,74.53
618,7,44,145,98.2,50,0.53,94.14,77.12
619,22,2,189,83.2,18,22.85,89.36,70.01
620,12,6,173,88.27,2,32.46,72.91,90.17
621,4,30,76,94.33,43,41.84,76.6,74.94
622,23,30,186,80.61,10,30.09,94.66,94.77
623,54,3,262,92.45,31,12.21,99.32,71.44
624,62,10,157,87.64,40,34.23,96.41,76.74
625,71,14,266,88.73,42,21.91,80.98,83.6
626,24,42,140,80.83,10,24.55,73.17,87.16
627,50,12,10,92.42,44,46.07,92.01,75.42
628,11,40,19,82.99,9,33.17,88.98,96.47
629,59,42,238,98.37,39,15.4,90.46,78.21
630,79,6,149,90.86,24,37.3,71.03,95.88
631,23,49,133,88.03,17,29.57,77.72,85.65
632,26,47,108,81.91,42,10.13,83.16,76.69
633,77,47,161,88.54,24,4.68,78.96,71.89
634,56,28,245,84.67,36,9.08,96.87,80.12
635,52,39,58,84.68,39,44.76,87.94,91.01
636,49,39,167,82.23,18,32.2,93.18,81.26
637,86,13,226,80.6,22,1.29,82.77,83.64
638,70,39,38,89.56,10,20.99,73.02,92.28
639,36,15,187,99.15,45,39.26,80.99,83.95
640,33,34,216,87.96,21,8.19,86.42,84.91
641,16,27,192,95.71,41,31.48,89.82,79.43
642,25,31,53,92.89,3,35.07,84.57,90.18
643,17,33,188,87.9,32,4.87,81.8,94.61
644,68,26,250,93.33,21,14.92,81.3,74.69
645,27,32,19,92.07,12,12.62,81.38,82.51
646,30,14,127,93.3,46,36.2,82.31,81.38
647,67,1,244,86.2,34,44.97,87.61,88.13
648,81,41,289,95.75,40,23.91,87.76,80.79
649,8,50,251,84.7,16,3.04,83.48,83.66
650,31,2,212,92.6,3,7.28,70.66,70.2
651,32,1,192,98.29,41,15.28,91.72,74.83
652,46,36,287,96.14,16,30.67,83.71,71.7
653,42,45,164,81.44,14,32.2,95.82,87.92
654,74,24,77,99.42,30,17.96,71.36,88.26
655,66,42,151,87.06,37,41.05,79.2,94.02
656,21,39,93,95.84,42,41.06,85.84,78.37
657,42,4,166,83.7,23,12.29,81.16,79.68
658,57,45,143,97.36,3,16.75,75.46,97.27
659,72,39,84,89.62,1,0.79,71.16,86.24
660,29,49,42,99.97,42,23.08,93.71,78.46
661,90,11,254,86.09,17,28.37,76.36,74.52
662,6,33,145,87.01,1,41.58,72.8,83.46
663,22,31,160,99.2,37,16.83,80.9,93.36
664,25,47,110,86.48,39,1.07,77.8,85.11
665,87,45,274,95.39,31,45.73,97.39,86.65
666,97,37,110,87.71,13,27.67,84.09,72.61
667,28,49,38,89.43,24,9.3,78.88,96.71
668,5,37,46,84.13,49,13.34,92.9,98.06
669,48,36,71,99.38,40,13.34,70.11,90.15
670,83,28,60,83.3,27,42.82,78.11,70.69
671,25,45,262,81.48,7,21.65,86.83,93.04
672,77,5,130,80.93,46,46.79,87.72,98.02
673,12,6,167,83.06,12,21.96,90.51,89.79
674,8,31,123,85.14,34,11.08,99.3,92.17
675,24,14,13,96.35,50,23.98,81.76,90.91
676,100,45,136,93.13,7,24.21,88.02,98.9
677,57,26,239,80.94,26,1.5,99.82,76.25
678,39,1,127,93.36,30,3.18,74.53,87.59
679,46,41,230,82.74,45,0.54,88.33,99.57
680,37,38,144,93.5,7,44.06,74.83,82.22
681,52,19,5,89.84,25,27.59,73.43,95.87
682,62,43,79,88.27,21,37.67,83.54,88.1
683,21,12,77,92.11,17,14.45,72.18,82.67
684,46,47,15,87.12,46,27.82,76.22,75.54
685,70,15,185,98.17,20,43.9,72.32,72.92
686,5,14,286,82.91,28,16.08,92.02,88.39
687,7,25,143,99.32,49,4.58,86.72,95.6
688,97,47,99,93.77,15,41.41,74.91,85.53
689,27,26,292,91.59,18,20.14,76.09,81.35
690,17,29,199,96.99,13,31.07,87.59,89.25
691,26,42,264,86.59,6,25.96,96.35,92.83
692,25,23,253,96.34,34,14.12,89.11,70.4
693,4,18,181,83.17,44,39.77,86.49,70.84
694,71,16,209,98.2,43,28.72,90.82,92.19
695,75,34,9,94.92,8,17.27,95.69,94.8
696,3,17,44,96.86,31,40.47,99.54,95.88
697,84,20,117,83.96,25,12.3,88.58,84.19
698,46,17,3,94.98,44,15.8,83.73,78.74
699,65,40,130,83.05,48,44.06,95.26,85.12
700,78,30,163,97.49,6,5.75,85.15,74.61
701,51,44,122,99.57,11,17.1,87.39,94.4
702,18,38,194,86.65,41,5.3,72.79,95.94
703,44,15,76,90.12,45,17.99,97.95,98.41
704,34,20,283,87.91,15,43.25,98.45,75.45
705,87,17,16,97.0,23,30.95,74.11,79.69
706,30,31,58,94.16,6,0.53,82.51,91.04
707,89,1,147,98.0,22,15.06,83.09,86.97
708,90,50,96,86.95,37,31.5,71.31,96.14
709,73,22,110,97.12,29,6.04,87.3,88.07
710,71,38,137,99.88,28,42.06,81.77,71.72
711,53,7,108,99.92,26,18.72,97.08,87.15
712,40,50,283,94.55,3,20.43,92.99,89.99
713,13,35,59,96.97,49,26.61,94.86,89.21
714,4,21,15,90.42,8,18.71,79.78,94.52
715,29,39,118,97.11,8,18.5,91.01,83.54
716,16,33,1,85.87,5,23.39,91.77,83.07
717,3,44,62,94.4,44,32.8,82.03,94.49
718,61,17,228,84.92,32,42.37,86.01,79.34
719,14,35,264,82.36,18,43.49,82.55,96.65
720,80,30,167,98.95,16,4.53,89.9,76.46
721,69,32,269,88.93,24,31.55,89.3,90.05
722,98,29,210,97.0,22,7.77,74.58,86.37
723,32,24,116,96.41,28,25.99,75.27,90.55
724,95,4,171,83.72,3,19.31,98.72,89.25
725,39,20,268,93.0,1,39.1,73.14,76.48
726,9,4,97,99.22,27,4.19,73.09,86.37
727,85,37,212,83.12,19,18.19,73.96,73.13
728,31,27,53,89.51,18,40.62,78.36,94.57
729,61,35,93,99.55,35,44.95,93.73,91.75
730,69,25,209,92.55,38,11.46,70.44,88.49
731,97,46,241,95.21,40,17.53,76.73,80.64
732,95,47,7,96.8,27,17.4,95.4,73.1
733,42,31,199,83.57,12,37.95,95.65,91.16
734,99,31,227,95.15,39,39.33,70.82,74.57
735,79,6,75,80.59,6,24.47,75.04,93.67
736,74,9,63,93.81,26,15.21,82.31,89.8
737,28,50,200,95.32,14,0.9,88.09,83.83
738,59,34,211,99.66,34,34.32,97.31,87.26
739,92,14,168,94.78,18,9.85,77.98,90.91
740,23,15,82,90.02,9,22.01,81.48,82.8
741,24,29,70,86.02,48,16.0,71.84,87.56
742,37,9,14,90.98,46,18.05,98.19,72.24
743,41,36,270,93.66,21,16.76,97.36,73.03
744,38,4,116,82.05,13,17.47,78.97,81.76
745,41,1,162,91.03,6,23.36,84.52,89.27
746,20,24,272,88.56,38,35.8,85.76,81.42
747,49,3,108,81.76,31,20.46,90.23,84.92
748,7,47,263,85.6,1,36.43,92.73,72.43
749,27,16,197,91.65,31,46.81,96.84,94.41
750,59,23,270,98.5,49,4.46,77.75,79.05
751,90,46,137,89.45,47,3.57,83.68,80.79
752,71,12,104,94.01,19,40.82,80.12,92.21
753,8,42,139,97.98,7,29.02,89.72,82.4
754,51,11,6,83.88,11,46.52,76.53,91.9
755,99,19,109,98.63,48,45.66,78.83,98.76
756,78,31,142,91.72,34,9.75,77.36,97.97
757,78,50,58,89.91,18,33.82,99.21,86.87
758,28,9,282,89.1,50,17.16,70.74,70.6
759,2,19,73,91.93,31,38.92,90.52,76.26
760,91,4,213,80.19,24,10.18,96.91,76.75
761,38,29,91,81.08,35,16.19,86.97,86.63
762,25,27,9,92.89,50,14.04,95.35,81.62
763,65,46,72,99.45,31,10.46,85.15,92.91
764,51,40,215,84.64,15,20.8,74.73,95.23
765,55,7,31,92.29,22,13.6,80.39,90.85
766,83,22,58,87.77,28,19.69,77.56,83.12
767,20,45,116,98.86,36,14.49,76.99,70.28
768,1,32,282,91.49,47,35.64,90.91,88.17
769,100,15,147,93.08,28,18.22,73.39,93.76
770,56,24,65,95.05,3,28.13,92.27,99.57
771,99,13,148,98.35,10,21.5,74.05,70.38
772,81,8,174,88.1,14,13.23,83.37,97.09
773,78,22,124,97.12,0,42.63,88.4,84.51
774,31,45,53,91.71,3,15.29,93.8,83.03
775,93,14,276,81.65,27,30.99,98.69,99.08
776,63,25,278,87.65,11,25.07,79.77,97.39
777,3,2,212,85.61,14,34.46,98.83,91.28
778,74,2,36,89.69,23,43.79,86.34,99.02
779,89,28,190,83.49,17,21.56,79.43,89.34
780,67,47,90,96.42,25,32.51,75.2,87.54
781,57,13,225,95.83,0,23.13,83.64,70.97
782,8,1,6,97.11,46,26.93,87.38,84.03
783,47,5,249,96.3,3,32.43,76.47,83.24
784,45,18,182,98.35,30,32.85,82.92,73.03
785,79,8,256,86.88,3,34.51,97.2,78.75
786,73,1,107,85.04,11,28.6,87.22,91.47
787,79,36,208,81.95,17,4.21,89.35,98.22
788,37,4,281,83.16,33,40.93,99.86,72.86
789,47,34,245,96.49,46,38.68,90.37,76.92
790,58,19,39,82.38,28,39.71,95.26,95.27
791,34,16,74,99.14,4,26.72,78.86,95.13
792,47,42,21,80.25,41,43.19,94.04,96.81
793,27,3,200,82.08,1,30.71,94.15,91.09
794,79,40,115,87.67,7,17.09,79.99,87.32
795,80,25,20,87.7,39,31.23,99.49,89.16
796,53,41,19,81.53,23,41.26,97.19,72.49
797,85,14,249,87.2,42,29.29,87.99,81.58
798,76,20,9,99.6,13,34.4,70.2,87.97
799,18,14,229,91.83,47,7.27,81.28,98.22
800,72,13,1,83.83,38,15.51,96.42,96.55
801,51,18,80,86.52,20,38.16,93.5,80.54
802,40,32,189,88.4,41,21.39,74.44,70.52
803,10,31,172,81.37,14,41.98,91.72,73.13
804,22,45,15,82.35,22,24.98,89.87,79.99
805,37,13,69,85.19,19,19.03,99.75,86.08
806,85,6,55,85.87,28,25.17,72.5,85.24
807,47,13,173,84.62,0,22.79,79.43,87.3
808,15,37,217,97.74,36,23.85,72.17,89.8
809,77,26,6,91.38,5,32.66,70.64,84.91
810,87,11,92,88.6,1,21.71,81.95,99.65
811,20,10,126,97.3,9,22.91,96.21,92.84
812,37,42,94,86.99,30,21.1,71.69,95.9
813,66,28,271,88.63,35,35.66,86.12,79.08
814,37,31,76,99.42,32,26.44,91.52,73.3
815,35,37,65,80.45,42,31.72,91.78,89.13
816,74,5,229,81.47,29,28.35,79.07,95.79
817,42,41,101,91.82,41,23.25,75.43,79.68
818,32,15,292,97.63,7,24.72,81.27,98.87
819,41,6,215,95.19,21,30.52,92.3,99.09
820,76,28,64,87.01,13,34.31,71.57,85.01
821,23,46,285,81.11,22,11.27,93.27,89.55
822,44,8,120,84.65,21,13.14,79.6,70.39
823,44,10,222,95.74,41,33.43,80.62,87.92
824,89,41,214,91.59,29,42.14,96.92,96.4
825,29,35,146,89.35,44,23.49,82.05,74.47
826,95,49,79,98.3,50,4.56,72.35,83.62
827,30,50,75,82.67,17,35.59,96.16,85.31
828,40,30,174,97.69,0,9.18,79.59,91.79
829,73,18,41,95.52,16,37.18,75.71,75.46
830,60,26,129,98.4,50,38.26,76.4,98.14
831,56,13,137,92.73,46,14.78,91.12,83.04
832,69,3,279,86.88,36,42.76,76.86,76.03
833,82,50,152,88.7,7,41.51,86.93,89.3
834,41,18,203,88.54,40,0.56,87.63,99.23
835,58,33,216,88.08,17,11.29,97.62,97.9
836,25,20,53,83.4,39,32.76,82.26,73.95
837,7,3,136,92.6,9,33.35,91.58,70.72
838,5,49,284,89.86,0,11.42,71.56,97.7
839,57,17,289,86.56,29,5.47,78.82,92.5
840,51,29,184,83.65,47,0.97,78.72,92.54
841,81,15,137,84.65,48,46.2,77.18,99.5
842,34,33,269,81.01,45,3.95,92.58,82.64
843,9,3,104,97.56,46,23.18,92.62,81.54
844,44,48,251,84.49,36,38.38,78.99,81.25
845,80,35,278,94.29,36,33.42,82.69,96.7
846,71,42,154,88.3,37,41.25,90.08,71.37
847,78,1,75,95.07,17,15.27,97.94,91.87
848,61,18,117,84.11,11,31.36,82.26,79.17
849,1,25,101,97.95,26,41.31,90.17,91.26
850,8,48,290,93.94,19,7.4,88.25,79.95
851,87,43,129,98.9,17,18.35,91.78,72.91
852,45,23,82,92.3,34,39.25,97.52,95.36
853,60,37,157,83.61,28,6.37,77.96,82.78
854,36,14,232,95.62,8,22.65,79.85,86.15
855,30,31,170,92.97,22,35.16,93.92,89.79
856,55,50,55,93.27,32,22.96,76.54,79.91
857,80,37,170,80.79,39,11.41,78.99,84.23
858,90,23,58,95.74,45,35.36,96.73,77.06
859,53,3,209,98.37,0,4.48,90.99,86.62
860,90,18,51,91.68,33,40.11,82.81,71.16
861,1,45,293,93.3,33,38.73,88.79,79.17
862,99,35,265,85.11,50,12.56,79.26,79.37
863,71,27,127,94.44,34,15.39,81.53,95.14
864,12,30,90,87.07,44,43.64,72.4,78.64
865,73,28,261,85.2,28,26.54,94.59,80.07
866,82,44,167,93.68,22,27.37,94.5,99.73
867,28,39,9,89.95,50,1.84,83.29,82.06
868,80,42,230,80.54,25,1.14,81.44,80.15
869,61,20,300,82.21,30,40.43,98.38,72.88
870,41,49,45,89.6,35,1.11,73.38,87.09
871,72,49,38,89.54,19,44.76,78.05,76.58
872,60,7,168,80.67,1,30.68,74.49,70.05
873,96,14,154,91.61,49,3.89,86.06,85.82
874,45,7,87,81.12,24,35.74,90.79,80.83
875,33,48,72,95.28,2,27.33,96.07,89.44
876,57,8,17,85.42,40,9.67,93.92,84.86
877,63,40,257,94.89,15,4.4,78.77,97.46
878,24,23,113,85.92,23,28.35,73.27,95.6
879,77,49,32,95.21,4,14.19,79.25,96.38
880,74,23,132,86.33,11,36.59,82.8,77.63
881,100,37,67,85.04,16,25.46,76.03,98.4
882,13,44,148,97.32,9,18.53,90.36,85.15
883,72,13,245,82.31,24,34.65,76.91,88.48
884,13,31,204,93.26,30,11.06,71.02,90.68
885,83,7,231,94.29,31,23.89,91.36,89.11
886,63,15,280,88.76,15,34.81,82.93,96.43
887,8,12,4,96.46,34,30.97,99.39,87.87
888,82,46,106,83.19,30,31.27,96.91,90.88
889,73,13,154,86.08,34,36.72,88.57,99.89
890,26,2,32,95.6,11,43.37,80.99,96.7
891,95,23,205,86.84,34,43.25,96.33,76.25
892,67,9,143,94.67,8,10.78,72.36,74.97
893,18,32,158,83.96,29,28.66,99.41,75.95
894,51,45,46,96.54,6,10.79,87.2,80.79
895,59,45,208,82.24,39,40.54,76.89,95.21
896,57,32,112,85.34,28,27.38,96.44,90.86
897,31,26,47,84.43,36,12.46,75.4,73.15
898,80,18,138,89.25,6,1.66,94.1,88.03
899,38,43,100,92.33,30,3.46,78.75,75.04
900,71,46,288,81.24,27,16.76,75.6,85.9
901,8,50,192,80.15,14,9.98,91.7,94.07
902,85,20,254,82.97,28,23.0,87.84,74.37
903,34,28,14,88.0,20,15.75,78.99,91.36
904,49,13,50,91.11,7,41.27,76.25,78.17
905,70,28,39,84.52,5,13.24,91.24,88.81
906,88,37,177,87.8,38,3.97,93.63,83.78
907,88,45,196,85.45,50,3.21,89.6,91.14
908,100,46,255,82.04,34,37.37,73.26,98.72
909,40,34,224,91.83,13,33.32,75.42,77.45
910,80,2,146,80.41,32,23.57,79.0,93.6
911,98,13,148,91.11,20,15.89,87.82,75.36
912,36,31,202,82.29,24,40.46,98.85,76.52
913,17,20,208,82.88,0,26.34,80.41,94.68
914,58,29,268,87.41,37,36.37,86.68,71.36
915,3,17,233,97.47,13,40.51,95.12,72.09
916,68,11,7,94.39,29,43.62,96.95,73.14
917,48,43,102,91.05,17,16.63,98.44,72.01
918,96,12,179,97.39,13,35.52,80.68,98.7
919,9,26,257,80.72,36,47.35,72.1,85.61
920,59,21,9,98.95,5,34.23,98.07,92.17
921,71,46,76,91.88,12,9.17,97.22,79.03
922,35,6,19,84.34,4,34.56,83.81,88.52
923,41,48,29,88.05,23,28.84,73.11,94.08
924,84,32,243,86.08,30,46.76,94.64,77.34
925,49,37,292,87.67,7,47.16,70.47,77.7
926,81,46,174,98.43,46,46.07,99.7,70.12
927,73,24,53,94.93,2,32.44,78.45,75.37
928,85,21,14,85.71,32,46.47,77.83,87.46
929,6,33,54,93.09,28,22.26,90.91,80.72
930,93,41,10,88.7,8,39.44,70.07,84.2
931,3,22,49,98.43,10,44.03,80.13,91.35
932,58,30,287,96.11,46,33.9,75.64,96.47
933,11,31,19,81.16,18,8.12,85.34,98.05
934,97,48,287,93.57,25,15.78,82.93,92.92
935,41,43,205,83.73,37,32.12,99.4,81.66
936,92,37,125,98.27,7,25.34,99.12,89.14
937,91,30,261,98.31,46,35.11,89.17,77.18
938,22,41,172,80.86,47,34.9,92.76,83.69
939,19,16,292,89.25,48,9.09,94.48,98.59
940,58,28,190,84.0,13,41.78,79.53,90.58
941,1,20,225,89.67,36,21.5,90.31,86.88
942,34,42,128,80.8,43,8.58,85.53,89.39
943,67,8,109,95.6,28,10.96,70.49,80.9
944,94,30,253,98.51,40,40.08,88.56,73.92
945,32,1,298,92.56,30,41.75,83.35,90.4
946,58,36,243,94.35,21,9.68,87.56,99.8
947,95,26,23,84.57,44,32.83,97.72,82.56
948,56,6,86,97.11,38,47.28,91.06,91.3
949,34,46,180,95.8,38,39.56,78.37,73.39
950,60,35,119,80.08,34,43.39,99.55,78.28
951,42,41,230,80.89,32,8.68,88.36,74.6
952,4,47,111,86.83,7,41.38,84.26,83.17
953,21,19,234,84.19,19,41.69,81.3,97.73
954,84,26,267,82.09,10,31.07,96.12,88.71
955,21,40,57,85.52,11,5.24,74.23,85.11
956,16,3,173,82.39,3,10.91,77.68,98.75
957,19,44,280,97.3,46,36.22,87.14,87.01
958,19,11,253,92.34,13,29.33,87.5,76.7
959,88,38,298,89.09,39,18.45,98.12,88.26
960,16,41,285,89.59,6,35.65,74.57,74.71
961,78,24,177,80.8,50,43.92,98.82,73.11
962,64,46,92,88.39,24,28.96,81.24,97.55
963,10,30,241,82.32,29,3.74,80.08,78.59
964,1,45,141,82.26,41,13.89,85.39,73.25
965,26,44,118,80.27,2,6.42,89.4,71.38
966,72,37,65,83.25,7,23.67,92.38,97.66
967,38,45,254,95.28,45,4.5,70.62,78.51
968,18,47,196,85.71,46,13.78,90.19,80.49
969,96,46,59,93.01,22,19.79,72.4,71.09
970,70,3,186,99.13,12,19.81,89.74,98.57
971,97,44,253,88.33,16,38.12,81.93,70.16
972,14,46,94,84.32,12,1.69,81.42,71.67
973,29,1,225,93.9,5,43.56,71.53,99.26
974,43,48,192,99.9,14,8.69,89.51,99.09
975,57,40,41,80.07,40,17.89,95.25,95.77
976,69,23,226,91.78,19,41.15,88.59,99.37
977,4,8,153,82.36,41,23.43,77.37,83.47
978,6,9,69,83.13,16,35.48,76.69,74.84
979,94,40,49,80.76,14,31.62,92.36,70.81
980,18,4,218,95.55,40,43.6,91.01,79.09
981,14,20,239,91.51,29,35.4,96.35,88.0
982,23,5,136,98.31,33,5.57,99.27,96.19
983,40,9,1,84.44,0,24.73,80.12,97.27
984,40,4,202,96.71,26,26.46,82.45,92.49
985,94,22,274,99.92,1,40.06,94.98,71.55
986,70,4,135,85.52,39,33.82,99.24,73.12
987,44,27,65,81.49,48,16.77,90.28,77.98
988,70,24,151,82.24,19,8.3,82.45,91.66
989,33,39,52,87.31,33,5.27,90.46,92.34
990,93,9,142,82.67,2,42.69,70.21,73.27
991,50,38,270,99.91,33,40.61,84.41,70.08
992,90,22,34,95.85,10,14.14,97.45,88.34
993,58,30,167,90.86,23,27.48,93.37,93.65
994,100,2,115,88.28,47,4.37,71.28,96.16
995,72,40,157,91.92,16,5.47,94.99,78.36
996,29,16,44,94.78,4,12.71,81.86,77.99
997,78,24,24,95.83,4,23.61,73.8,73.67
998,56,23,8,97.18,44,28.25,85.11,70.48
999,39,24,295,97.56,15,32.79,79.01,74.1
1000,27,27,270,81.27,28,6.11,85.95,70.21
1001,42,46,254,91.77,12,23.14,94.74,73.63
1002,52,17,17,86.77,29,20.27,74.72,97.73
1003,10,46,149,81.9,33,22.97,98.18,78.82
1004,32,7,22,92.81,14,3.42,96.04,81.38
1005,9,2,163,88.16,28,8.9,81.41,75.17
1006,76,18,13,92.73,4,7.52,80.26,94.89
1007,13,16,18,98.36,0,6.2,87.52,90.98
1008,29,2,71,82.82,28,47.58,84.25,83.2
1009,12,12,93,84.62,33,26.84,82.39,75.78
1010,31,1,12,85.8,2,44.01,83.07,81.77
1011,9,20,271,86.7,20,2.65,70.06,89.19
1012,82,48,138,91.5,50,22.69,84.76,76.72
1013,21,10,57,91.6,28,21.27,85.81,96.3
1014,14,12,246,88.18,22,46.18,99.13,83.0
1015,83,32,80,92.53,2,11.01,78.19,86.5
1016,30,24,298,95.73,36,22.65,83.49,92.45
1017,52,9,169,97.83,6,43.88,81.48,91.65
1018,98,48,146,83.74,4,21.77,95.17,73.75
1019,89,41,198,85.68,50,38.81,77.03,74.05
1020,52,41,41,88.89,35,33.48,75.95,74.44
1021,78,34,205,89.23,47,46.82,73.1,83.02
1022,20,43,243,99.83,44,4.99,74.79,70.41
1023,45,19,251,99.12,0,45.16,78.26,89.98
1024,98,36,70,84.9,13,19.58,91.54,88.27
1025,14,27,16,95.89,19,5.02,92.11,75.59
1026,61,29,229,90.65,45,10.14,82.47,71.99
1027,65,42,103,89.45,20,42.33,91.89,73.71
1028,63,34,25,89.08,16,18.47,70.15,82.28
1029,100,15,84,84.99,36,32.7,85.4,95.0
1030,57,19,160,86.7,26,19.79,77.75,89.15
1031,58,16,233,84.09,3,20.33,94.63,79.43
1032,72,45,72,84.46,12,12.03,70.28,73.15
1033,52,12,161,86.98,34,0.75,87.77,78.25
1034,53,17,86,94.77,15,21.64,80.77,71.04
1035,31,42,299,83.43,43,25.19,84.69,87.21
1036,14,35,286,87.08,1,27.06,80.22,91.98
1037,24,33,79,91.05,9,35.19,94.07,74.78
1038,21,46,15,86.48,41,31.84,76.31,95.91
1039,19,36,289,96.13,42,36.92,92.99,85.73
1040,52,8,219,92.73,38,10.23,80.87,81.67
1041,2,14,163,85.26,39,1.16,85.9,80.12
1042,88,43,17,87.38,45,42.05,88.66,93.29
1043,47,18,45,92.31,44,4.27,78.72,95.27
1044,64,20,267,85.78,32,14.98,92.23,74.35
1045,43,38,299,88.3,31,35.57,79.21,97.22
1046,29,46,84,94.83,30,25.35,96.04,88.31
1047,83,34,250,84.95,37,10.92,87.74,76.78
1048,76,34,259,95.69,35,11.41,72.91,83.13
1049,43,38,138,91.87,7,39.2,84.95,99.42
1050,1,13,283,89.98,3,11.08,90.32,86.35
1051,12,1,238,86.43,30,24.38,75.42,77.13
1052,63,50,297,98.8,21,43.35,86.58,84.2
1053,95,35,196,98.18,6,0.75,79.91,79.21
1054,13,17,295,99.54,33,3.57,75.82,99.04
1055,60,27,18,92.72,3,32.14,95.49,85.43
1056,56,40,198,98.2,24,31.55,83.99,70.49
1057,78,46,157,83.81,36,1.66,75.93,94.28
1058,63,42,265,81.98,13,39.94,78.07,74.98
1059,11,34,265,97.26,34,34.21,81.06,77.46
1060,81,19,57,85.22,41,23.17,80.4,98.78
1061,55,50,92,92.62,29,38.74,73.9,78.74
1062,60,48,218,82.51,26,23.57,96.5,95.29
1063,97,11,74,99.53,34,34.19,72.96,75.07
1064,92,47,294,91.17,40,39.74,98.04,96.23
