Logistique_id,Date_id,Fournisseur_id,Equipement_id,Nb_demandes_traitees,Délai_traitement_incident,Délai_de_livraison,Taux_satisfaction_interne,Taux_digitalisation_processus
629,18,35,78,41,6,21,96.78,60.89
630,46,41,34,76,15,27,65.33,82.66
631,42,13,13,41,15,27,97.99,43.19
632,11,38,93,26,5,24,70.48,43.17
633,76,31,11,27,1,21,69.87,80.42
634,26,21,70,44,5,1,93.39,85.79
635,32,11,1,77,3,14,62.63,61.09
636,10,14,45,68,2,26,79.88,44.33
637,21,38,22,89,10,2,82.37,93.74
638,94,34,9,76,12,8,61.41,86.93
639,39,16,25,30,7,24,95.76,51.7
640,29,26,33,93,3,2,72.32,58.71
641,74,39,47,97,7,30,86.95,91.46
642,54,20,25,92,10,29,64.54,85.32
643,23,10,68,94,8,11,67.67,79.05
644,81,45,41,100,10,11,80.7,70.01
645,96,14,62,51,11,6,61.45,80.0
646,73,50,58,30,13,1,88.09,91.0
647,14,23,31,29,5,10,69.46,86.33
648,49,13,36,43,8,12,65.79,87.97
649,97,50,46,39,13,27,85.72,67.94
650,1,36,64,78,10,3,87.21,59.8
651,5,11,73,3,12,17,94.41,85.33
652,20,38,26,51,5,8,81.9,60.01
653,90,3,70,1,14,3,71.42,76.84
654,95,32,91,74,10,23,86.09,91.91
655,83,5,23,20,10,4,88.51,86.85
656,96,38,27,68,4,30,72.4,66.5
657,5,13,21,9,4,15,67.0,54.8
658,34,34,54,3,14,11,80.42,70.29
659,84,1,80,14,6,30,91.21,67.4
660,39,18,46,7,2,24,67.35,76.69
661,79,12,90,82,1,7,77.01,83.97
662,25,35,70,78,4,17,68.87,46.16
663,22,30,80,86,13,8,68.57,80.87
664,41,1,27,57,1,8,62.58,58.91
665,47,39,41,39,6,29,63.67,93.91
666,83,17,39,43,5,22,82.59,97.94
667,34,17,44,79,14,11,77.24,86.23
668,45,24,26,2,14,19,60.66,47.62
669,33,6,14,57,7,1,96.24,65.12
670,59,27,73,87,1,8,97.89,74.99
671,63,38,5,4,7,3,86.41,95.79
672,37,13,97,75,13,21,84.45,78.58
673,18,24,43,81,2,21,88.38,42.88
674,50,32,72,75,7,21,91.51,55.04
675,67,7,6,12,4,14,99.88,89.16
676,94,27,87,24,8,14,64.79,98.48
677,88,19,4,99,2,7,62.75,56.31
678,61,4,83,72,1,19,65.11,74.93
679,4,49,55,87,5,14,92.17,95.18
680,77,22,47,15,3,20,73.28,70.62
681,5,29,45,88,11,2,90.11,40.2
682,23,41,99,77,12,22,62.45,79.98
683,48,44,82,66,9,5,98.5,46.11
684,36,5,63,20,8,10,80.34,96.26
685,75,42,59,59,2,9,83.87,83.05
686,40,22,44,81,10,12,81.81,78.62
687,65,6,100,36,6,7,86.39,41.64
688,4,5,21,83,4,19,60.74,82.41
689,2,48,51,84,2,27,88.24,87.38
690,12,14,92,37,12,14,83.8,66.75
691,34,37,27,86,6,23,80.45,59.47
692,79,7,57,42,7,11,61.04,59.07
693,33,46,45,53,15,16,77.24,97.71
694,87,35,22,97,7,20,79.77,67.9
695,93,10,98,55,13,3,77.45,40.59
696,64,42,29,3,7,11,91.04,66.57
697,66,43,44,41,2,14,89.53,52.46
698,49,13,17,25,6,7,79.27,40.78
699,94,1,78,84,4,13,77.18,55.94
700,91,20,28,3,13,23,82.74,47.17
701,98,3,94,65,11,10,77.58,54.28
702,73,22,60,70,6,5,70.98,58.55
703,36,33,70,1,7,17,98.96,89.44
704,13,31,80,13,6,26,70.0,67.21
705,53,29,54,98,9,29,80.1,75.01
706,18,29,20,89,12,2,74.36,44.45
707,19,27,22,30,1,22,95.45,69.54
708,27,28,87,85,10,3,72.62,58.55
709,50,20,9,79,1,28,91.08,62.7
710,16,48,93,93,2,28,90.49,68.01
711,9,39,40,7,8,4,96.49,74.0
712,8,43,96,22,3,10,61.24,42.35
713,44,42,41,91,11,23,69.65,92.86
714,67,31,94,93,7,23,84.94,57.86
715,63,16,37,74,8,11,79.93,41.8
716,29,28,20,55,1,14,91.01,68.98
717,56,43,2,22,3,26,64.3,72.87
718,24,44,46,20,10,13,67.54,85.3
719,89,14,55,31,13,2,91.58,77.52
720,45,7,7,100,5,2,66.14,56.18
721,26,34,82,74,8,22,60.88,69.93
722,65,40,27,53,5,14,88.49,52.24
723,74,20,39,35,14,30,66.65,92.3
724,62,33,87,73,7,24,69.7,72.19
725,24,22,97,49,9,7,68.93,87.18
726,42,30,36,41,7,3,63.93,41.77
727,49,12,48,93,10,11,70.87,82.08
728,62,16,64,0,8,17,84.33,85.83
729,92,40,100,38,3,15,71.33,94.41
730,76,25,79,13,10,3,87.1,63.77
731,73,39,45,40,15,7,68.13,49.57
732,3,23,64,48,5,16,65.47,74.57
733,98,33,74,70,1,1,78.15,63.26
734,59,20,26,45,6,3,93.4,77.98
735,4,50,85,100,6,18,79.18,49.36
736,67,18,96,71,12,30,67.82,99.04
737,27,15,50,89,8,12,79.43,85.15
738,15,2,72,40,11,13,72.05,98.72
739,6,15,96,41,6,10,82.26,68.32
740,49,41,12,40,10,2,69.17,88.72
741,84,7,58,25,14,23,72.08,71.41
742,49,47,59,5,4,28,73.71,82.63
743,19,39,13,7,5,14,63.76,57.5
744,96,27,86,94,12,10,70.16,58.79
745,67,10,35,7,8,25,81.17,45.02
746,49,35,1,44,11,7,64.26,56.63
747,1,26,80,97,8,22,70.61,91.57
748,63,31,78,8,11,23,75.57,51.05
749,98,2,52,57,6,9,95.0,45.36
750,40,43,17,96,15,7,94.49,71.62
751,31,45,92,71,4,24,83.3,92.05
752,70,28,1,85,10,25,68.71,50.22
753,4,24,79,7,10,6,81.2,63.9
754,20,34,38,48,9,15,97.0,50.3
755,15,23,86,0,1,16,66.56,72.67
756,2,26,97,55,2,12,76.62,68.18
757,26,21,36,8,15,28,65.71,46.03
758,65,6,40,63,9,18,90.65,66.32
759,94,44,49,57,9,17,68.57,70.42
760,89,31,35,84,12,22,65.31,65.73
761,61,42,27,80,10,15,70.74,53.5
762,68,26,40,27,9,11,89.33,62.17
763,92,25,90,53,5,14,95.26,87.69
764,81,47,29,28,10,14,78.0,55.89
765,8,17,60,11,12,12,78.24,55.93
766,16,12,25,51,9,6,91.37,41.52
767,86,6,83,18,3,23,77.57,47.82
768,44,41,1,6,10,14,81.0,50.52
769,31,10,30,84,8,13,66.14,83.06
770,39,39,84,41,1,6,83.89,95.95
771,68,42,56,16,1,19,71.89,85.55
772,15,39,61,55,12,18,74.5,43.87
773,17,27,27,43,5,26,67.76,64.53
774,88,26,43,22,9,4,83.51,86.7
775,12,4,95,11,10,29,68.25,88.85
776,99,42,19,97,1,11,81.86,62.86
777,20,49,41,74,12,20,84.57,64.7
778,56,20,14,17,12,11,95.56,56.65
779,63,44,38,83,10,6,96.47,54.95
780,64,45,7,90,9,5,91.43,65.16
781,50,35,47,29,1,23,71.85,45.11
782,83,7,19,65,12,25,68.68,57.0
783,78,13,24,24,7,27,83.52,70.47
784,94,35,11,30,2,24,65.89,86.36
785,40,11,2,35,9,28,82.68,91.13
786,44,22,95,10,15,9,79.07,48.76
787,36,49,72,86,2,17,88.24,79.04
788,11,45,98,71,3,18,97.41,64.32
789,77,31,38,15,14,11,84.67,59.44
790,7,14,95,45,15,15,64.26,61.96
791,62,45,19,79,14,25,94.5,83.23
792,42,46,28,34,8,6,83.9,40.32
793,80,25,89,74,15,9,67.74,41.01
794,46,32,81,74,10,2,62.34,55.34
795,47,38,26,96,8,15,62.67,88.36
796,50,26,85,29,6,24,82.84,47.93
797,30,30,99,23,9,15,70.66,44.41
798,87,27,58,77,2,7,67.6,90.32
799,22,10,78,82,6,23,92.86,84.21
800,79,44,33,94,14,22,74.54,62.77
801,38,17,65,49,14,28,91.62,51.21
802,89,30,47,85,9,12,98.48,95.56
803,40,16,98,88,15,4,72.6,83.91
804,24,18,31,77,7,20,60.22,85.8
805,87,33,35,78,3,18,98.7,93.7
806,62,40,69,73,12,13,61.18,69.25
807,34,47,4,12,4,21,60.37,42.11
808,30,18,8,51,3,5,85.26,40.7
809,37,10,99,32,13,12,72.21,78.49
810,50,15,40,52,13,19,87.22,70.31
811,44,1,93,9,8,22,97.16,48.78
812,4,26,19,72,8,3,74.06,46.15
813,70,17,55,51,7,7,72.33,93.64
814,57,11,7,58,5,23,74.01,91.03
815,26,50,78,20,2,22,73.06,93.61
816,59,45,16,5,13,18,88.95,74.11
817,97,31,20,43,2,3,65.42,81.95
818,50,45,12,30,6,24,66.75,76.64
819,90,43,99,77,11,3,86.73,98.56
820,30,41,48,90,4,7,82.24,52.25
821,17,19,15,67,9,1,78.91,48.14
822,4,4,61,97,4,11,85.28,55.44
823,48,18,83,26,3,7,66.71,83.0
824,68,4,83,34,7,1,92.98,45.55
825,44,33,84,17,1,16,78.88,41.27
826,4,46,64,35,6,19,69.77,89.35
827,84,38,34,96,8,8,71.49,66.42
828,8,41,49,42,10,21,65.87,64.07
829,94,10,23,27,11,25,89.01,80.75
830,15,49,23,85,3,27,95.34,74.57
831,62,21,75,29,8,30,91.06,78.55
832,63,11,88,52,12,28,72.36,67.18
833,72,10,29,5,1,29,63.75,68.69
834,14,11,16,50,5,21,60.61,44.85
835,80,30,61,89,4,13,60.41,40.55
836,85,50,74,32,13,29,76.57,76.76
837,13,35,60,53,2,23,61.15,52.72
838,68,29,56,5,6,19,67.29,75.3
839,81,7,75,90,2,1,93.74,57.69
840,31,37,72,79,11,5,67.27,44.49
841,84,39,73,41,3,14,78.64,43.15
842,69,19,30,38,2,18,92.64,54.29
843,6,12,5,27,11,18,94.43,74.9
844,81,29,48,24,2,17,75.99,57.96
845,47,15,4,84,9,8,90.32,59.35
846,98,18,27,50,14,29,77.45,46.83
847,81,44,74,97,8,16,86.82,71.28
848,87,46,34,83,12,8,63.67,97.76
849,40,4,13,6,7,15,82.18,44.65
850,18,26,61,55,4,19,73.59,68.97
851,47,29,83,96,14,23,95.53,86.48
852,61,18,20,2,13,19,71.54,64.16
853,52,8,81,18,6,12,65.0,64.89
854,28,36,58,86,6,29,66.79,65.57
855,57,24,19,70,12,30,63.9,91.88
856,42,19,86,20,13,16,72.43,52.98
857,51,8,30,39,12,25,83.18,67.4
858,68,21,3,68,15,14,78.85,83.0
859,96,15,96,51,11,22,89.39,74.95
860,71,5,83,12,5,3,89.58,50.68
861,17,23,80,79,6,16,79.27,59.95
862,48,22,64,55,7,17,63.67,77.85
863,32,25,54,6,6,10,91.98,82.17
864,44,8,70,51,4,26,99.97,59.56
865,95,46,60,55,15,18,61.1,48.28
866,17,21,63,58,4,5,77.15,79.78
867,70,29,86,76,3,16,77.68,47.01
868,79,14,75,35,2,8,71.32,47.42
869,87,16,13,58,8,24,74.69,45.9
870,60,9,44,39,14,30,69.76,67.03
871,63,8,60,76,9,29,81.49,47.39
872,11,45,94,68,4,24,62.09,43.29
873,35,30,68,12,15,9,87.07,51.06
874,52,19,24,44,10,19,62.58,68.37
875,21,4,84,22,1,7,76.98,62.31
876,6,1,16,39,13,17,95.68,77.01
877,18,25,73,17,3,6,72.82,41.89
878,12,43,77,46,9,2,79.75,47.46
879,82,41,22,13,4,4,68.15,62.5
880,17,49,52,92,6,24,93.5,94.16
881,72,24,23,10,2,3,88.66,87.44
882,100,41,29,59,3,3,71.05,53.44
883,100,48,51,13,1,25,88.29,55.01
884,43,37,51,49,13,12,67.8,59.87
885,58,5,97,3,5,18,80.76,77.79
886,10,30,55,8,1,1,80.98,84.76
887,51,28,67,4,1,24,88.15,53.43
888,65,4,41,10,5,9,79.15,67.28
889,16,26,26,98,3,10,73.27,41.77
890,2,42,3,27,10,20,68.05,49.89
891,90,43,85,27,3,7,73.42,61.35
892,20,30,66,37,14,16,76.7,90.18
893,88,32,8,54,1,26,62.41,43.63
894,32,29,78,72,5,22,69.21,40.9
895,46,23,55,72,5,1,91.15,43.97
896,57,32,63,27,6,24,89.18,94.12
897,73,37,76,40,13,13,81.32,56.11
898,92,36,59,43,8,12,89.08,61.43
899,46,27,50,70,9,20,64.57,50.28
900,6,33,33,45,13,3,93.05,99.94
901,8,39,44,16,10,23,95.4,52.77
902,18,16,35,88,7,24,94.1,95.62
903,91,30,88,17,13,14,86.68,52.8
904,27,38,5,50,10,5,75.8,70.43
905,16,47,71,95,9,19,73.75,78.39
906,43,47,35,23,6,27,88.55,61.67
907,92,25,6,46,12,8,69.29,91.74
908,28,30,56,17,8,18,61.96,98.29
909,1,25,24,79,6,22,78.9,85.19
910,49,46,73,81,9,6,83.08,67.21
911,11,44,44,84,15,18,82.41,65.29
912,19,47,14,45,8,18,75.37,69.44
913,70,28,33,25,5,14,93.0,47.11
914,90,1,2,6,11,11,99.12,52.35
915,5,22,12,95,7,16,73.2,89.89
916,51,10,90,17,1,11,61.1,75.7
917,80,35,63,37,10,28,75.93,44.52
918,20,8,58,47,2,9,80.2,64.93
919,74,29,91,86,15,23,67.09,44.9
920,5,26,78,90,3,10,70.43,62.42
921,53,20,86,28,2,25,63.75,96.87
922,90,49,81,82,14,17,89.85,55.56
923,2,24,94,78,5,3,61.46,52.69
924,12,44,99,37,10,2,82.25,45.7
925,94,17,81,16,4,7,93.02,86.66
926,98,42,54,96,15,13,86.98,88.49
927,22,17,49,50,5,11,80.5,44.78
928,97,50,53,38,5,8,94.31,60.4
929,55,37,62,38,12,16,68.99,44.09
930,66,44,84,100,11,5,80.03,82.82
931,3,33,40,53,3,18,82.33,77.39
932,69,25,14,66,6,18,64.48,70.34
933,62,23,44,100,14,13,64.33,69.36
934,57,29,9,60,2,26,62.54,44.89
935,100,26,98,79,5,3,72.1,63.62
936,90,39,82,57,2,4,89.77,94.22
937,47,3,60,50,15,2,77.46,77.61
938,68,3,48,60,12,26,75.89,59.64
939,91,43,12,69,8,11,84.19,67.2
940,73,49,6,54,5,21,64.35,52.66
941,38,24,68,43,13,8,72.45,83.84
942,98,6,75,38,12,5,60.76,85.53
943,33,20,43,5,8,30,66.54,44.4
944,82,13,71,3,12,18,87.92,70.54
945,62,3,98,12,11,2,92.17,65.65
946,23,9,84,59,3,17,93.55,41.0
947,24,9,79,89,14,29,92.04,87.62
948,73,50,97,0,2,13,77.11,56.14
949,15,38,86,2,3,25,61.82,62.3
950,11,39,78,34,13,12,71.7,80.05
951,22,20,11,26,10,16,64.91,76.81
952,9,31,77,64,14,11,68.72,40.09
953,73,25,8,14,11,3,93.57,73.68
954,15,3,61,47,11,16,96.15,90.46
955,8,1,87,54,4,30,89.11,73.22
956,50,14,92,41,14,15,85.44,49.71
957,28,14,51,49,3,17,89.18,44.97
958,88,32,36,1,12,30,92.58,77.36
959,93,46,62,59,15,16,68.96,52.14
960,47,9,77,5,9,1,87.81,74.19
961,30,13,49,62,15,14,77.73,98.47
962,13,46,53,77,7,12,89.04,49.05
963,38,47,56,74,6,1,74.97,59.3
964,5,47,89,56,13,2,77.89,68.65
965,52,19,87,31,6,3,71.25,48.41
966,59,29,39,62,6,26,88.54,67.68
967,56,26,27,48,1,14,85.55,99.08
968,23,34,35,59,13,7,79.23,77.95
969,9,27,87,64,6,15,94.88,41.34
970,37,24,15,44,14,24,85.39,85.24
971,37,36,62,19,10,3,93.41,87.74
972,48,9,13,88,10,13,72.55,85.97
973,38,26,67,59,12,1,95.74,93.84
974,16,3,10,96,7,29,79.97,69.6
975,62,36,79,34,1,4,81.78,63.7
976,33,5,58,38,11,2,99.36,88.12
977,55,39,31,26,3,1,83.56,95.9
978,61,9,34,91,5,13,68.13,56.56
979,33,32,97,71,3,29,82.94,83.34
980,43,32,7,63,7,30,72.86,92.78
981,64,49,73,27,8,3,95.28,90.28
982,90,49,10,72,10,30,73.54,78.37
983,16,22,90,85,13,29,76.55,86.32
984,26,49,28,17,6,29,65.44,75.76
985,91,24,79,85,12,15,82.02,58.98
986,8,8,93,98,2,22,79.02,99.97
987,67,35,85,29,5,27,94.45,87.62
988,45,7,16,27,13,24,71.41,51.2
989,25,19,46,27,12,13,68.65,62.46
990,52,18,10,88,6,11,81.83,55.21
991,8,17,79,32,6,1,90.84,82.83
992,40,4,13,84,12,8,67.73,93.49
993,21,36,23,54,13,15,99.59,88.86
994,93,2,91,30,2,14,95.8,73.52
995,17,1,58,49,6,25,99.02,81.82
996,47,46,66,71,5,14,94.78,87.3
997,37,37,82,74,2,17,91.1,95.91
998,59,38,50,35,2,5,66.44,76.48
999,78,10,67,60,12,6,86.93,55.18
1000,100,38,91,17,7,16,72.96,54.66
1001,75,39,67,51,9,18,81.43,49.71
1002,8,11,98,71,12,11,99.87,92.54
1003,60,28,13,95,5,9,83.45,90.31
1004,85,28,29,92,15,12,67.84,46.95
1005,68,37,65,45,3,6,99.23,90.76
1006,9,29,76,12,11,29,69.11,91.78
1007,81,37,41,76,1,21,67.04,45.79
1008,64,45,34,19,5,24,86.1,87.01
1009,34,25,66,16,5,3,78.13,54.93
1010,4,30,10,88,2,25,78.99,55.92
1011,61,30,19,3,13,4,75.47,93.12
1012,15,45,29,72,5,10,79.48,91.55
1013,49,20,83,70,7,28,82.28,56.34
1014,28,5,15,26,13,27,91.41,79.32
1015,85,35,65,5,3,3,67.06,64.84
1016,72,44,77,45,2,12,87.62,62.72
1017,88,38,40,88,15,29,71.71,93.79
1018,45,33,48,88,3,5,90.38,56.86
1019,51,37,98,93,8,23,80.62,41.45
1020,46,3,65,59,12,15,87.2,50.11
1021,6,49,34,57,14,16,94.4,73.87
1022,37,15,93,50,9,7,96.94,84.71
1023,86,34,59,8,3,19,99.88,51.41
1024,39,20,39,83,12,18,62.77,90.45
1025,88,28,29,30,4,8,68.14,48.91
1026,31,16,22,5,7,9,81.88,84.48
1027,31,39,45,5,12,8,75.24,54.25
1028,34,11,70,42,6,29,98.25,54.28
1029,95,7,12,91,13,19,65.08,67.3
1030,93,10,87,23,15,16,89.57,68.76
1031,60,19,95,24,6,15,96.94,80.76
1032,87,43,99,40,10,13,67.95,56.08
1033,29,25,83,72,7,24,82.36,63.66
1034,26,11,84,4,7,27,93.74,57.03
1035,51,7,21,95,15,25,74.61,82.7
1036,4,48,12,59,9,5,63.87,55.38
1037,53,10,36,78,14,13,85.87,93.21
1038,32,45,89,71,14,21,61.93,54.26
1039,26,45,49,22,15,27,97.7,46.85
1040,81,50,65,51,3,3,70.55,84.09
1041,32,44,17,69,12,23,77.66,71.35
1042,77,11,25,27,12,8,95.34,48.9
1043,70,47,16,38,4,1,76.67,52.59
1044,31,38,9,31,3,24,62.92,42.22
1045,8,1,59,84,15,2,85.41,75.55
1046,43,18,32,51,12,12,96.94,92.56
1047,77,30,37,65,2,17,80.4,76.83
1048,34,16,43,68,15,16,71.28,59.61
1049,100,7,2,34,3,7,88.72,62.09
1050,62,8,50,10,3,15,68.88,45.15
1051,44,29,93,18,14,4,90.3,68.8
1052,78,9,88,19,2,6,96.19,90.99
1053,36,24,24,95,14,1,82.06,80.46
1054,20,24,48,87,3,8,67.85,79.1
1055,38,24,12,8,11,17,69.42,89.93
1056,96,13,98,25,8,16,73.1,65.41
1057,39,26,99,50,12,29,72.83,73.95
1058,75,18,50,87,4,26,91.87,71.87
1059,44,42,33,15,2,24,74.0,98.67
1060,75,47,99,44,1,2,78.48,72.92
1061,92,30,95,37,4,4,81.71,95.46
1062,30,38,65,59,5,20,61.0,74.95
1063,19,44,10,59,11,27,69.71,89.09
1064,42,47,90,62,11,11,92.95,71.1
1065,34,45,37,52,9,3,75.28,90.69
1066,72,17,27,2,10,8,70.37,75.27
1067,84,30,74,99,10,5,85.72,80.48
1068,37,36,99,94,13,11,74.19,90.4
1069,10,8,26,70,13,29,90.15,78.51
1070,75,9,26,62,13,28,71.24,69.21
1071,41,41,27,44,5,18,65.39,57.85
1072,78,18,66,85,3,21,69.69,56.25
1073,17,19,75,72,11,5,87.32,72.97
1074,100,24,29,43,5,1,67.0,60.43
1075,14,1,3,19,15,29,72.19,64.87
1076,92,14,83,16,3,9,99.88,40.54
1077,96,15,32,78,1,19,95.98,64.74
1078,57,39,60,62,1,12,93.82,47.39
1079,3,35,37,55,15,7,87.07,41.74
1080,71,24,11,27,7,6,96.4,85.13
1081,97,39,42,11,9,1,80.63,51.4
1082,28,40,83,26,5,5,69.58,70.82
1083,89,39,34,53,7,19,62.33,63.91
1084,10,11,57,61,10,19,62.72,90.39
1085,57,1,37,61,15,30,70.05,82.05
1086,69,3,55,27,9,12,91.78,61.22
1087,95,42,5,12,2,28,85.55,91.29
1088,92,47,66,86,2,16,98.03,89.72
1089,83,28,90,3,7,27,83.41,66.46
1090,88,24,59,16,3,5,75.94,45.74
1091,68,1,91,85,12,17,91.32,87.93
1092,18,44,61,70,4,14,96.48,43.39
1093,67,42,61,92,13,15,84.7,95.55
1094,37,49,42,50,4,27,63.68,79.91
1095,74,20,92,60,12,29,65.08,71.36
1096,8,17,51,85,2,22,91.85,92.74
1097,64,45,27,88,13,25,89.04,50.24
1098,63,41,38,69,6,17,63.34,41.5
1099,85,32,12,86,12,8,82.89,91.16
1100,62,21,62,34,3,5,66.17,75.46
1101,34,18,10,88,4,5,86.46,87.59
1102,58,10,31,2,2,2,83.15,82.23
1103,24,22,91,2,10,17,91.08,99.77
1104,35,43,30,63,15,25,93.13,56.88
1105,22,1,48,57,11,4,79.95,62.72
1106,38,48,43,22,14,9,85.73,76.67
1107,46,47,86,22,9,15,75.64,62.83
1108,46,2,3,20,2,26,67.38,41.53
1109,98,31,84,70,14,20,76.74,67.46
1110,37,45,39,47,12,15,93.36,66.22
1111,23,39,48,19,5,30,65.71,61.14
1112,76,24,66,48,3,19,82.03,93.31
1113,6,3,18,57,13,14,99.56,81.87
1114,75,4,88,13,15,21,77.95,88.15
1115,10,7,13,52,6,27,61.29,83.28
1116,9,25,25,9,10,25,70.3,75.53
1117,40,16,8,14,9,7,61.8,44.15
1118,18,13,12,87,10,15,86.44,72.28
1119,49,6,91,75,6,13,92.24,62.56
1120,52,24,82,91,1,20,68.91,70.3
1121,93,32,92,82,7,20,70.0,71.92
1122,1,5,49,5,15,20,95.36,72.28
1123,95,30,88,44,9,14,85.15,96.67
1124,70,34,80,1,8,20,82.17,88.25
1125,6,16,49,10,6,12,94.72,49.47
1126,70,18,42,82,12,15,80.6,63.24
1127,26,7,88,38,11,22,81.54,78.17
1128,74,7,66,42,9,27,90.82,82.87
1129,65,10,69,30,8,29,91.28,51.98
1130,55,8,58,70,6,13,73.54,56.98
1131,90,32,43,16,9,22,64.15,76.56
1132,43,6,35,40,11,21,74.61,53.32
1133,43,39,34,98,15,16,96.96,55.06
1134,73,9,46,23,15,26,96.2,97.12
1135,23,4,36,14,2,13,86.33,77.85
1136,37,39,51,0,12,3,66.94,77.38
1137,61,11,34,90,3,5,89.16,54.13
1138,84,19,20,24,13,21,97.23,75.29
1139,24,28,4,53,1,30,86.88,41.88
1140,89,14,25,99,2,7,80.84,71.22
1141,29,5,50,9,5,17,63.99,59.89
1142,46,35,30,80,6,12,88.12,47.8
1143,99,36,76,70,4,11,70.29,48.86
1144,20,14,18,92,6,14,83.61,68.39
1145,52,44,33,25,2,8,69.87,41.88
1146,1,13,74,48,5,1,90.7,71.89
1147,23,30,46,1,3,10,83.33,56.99
1148,39,45,48,74,11,13,94.7,71.92
1149,88,20,66,95,8,16,87.39,55.44
1150,36,11,37,65,9,27,73.73,54.33
1151,18,5,39,7,10,28,63.3,76.26
1152,77,47,43,74,15,6,83.32,47.3
1153,72,37,32,5,11,24,79.03,52.56
1154,43,34,24,18,13,2,99.19,57.24
1155,74,19,32,55,11,26,82.73,68.9
1156,97,14,27,43,7,11,95.96,77.56
1157,81,44,18,6,9,27,76.54,90.92
1158,19,8,23,66,4,22,73.25,67.85
1159,42,7,77,93,2,2,75.98,82.47
1160,98,36,25,47,15,28,81.57,94.7
1161,27,39,55,47,5,22,85.55,63.35
1162,32,26,34,68,5,7,89.41,54.21
1163,82,23,67,65,15,28,86.78,53.4
1164,2,25,48,4,8,28,80.19,65.21
1165,8,43,35,20,5,7,94.59,66.5
1166,51,35,73,88,14,24,63.97,54.56
1167,52,35,21,54,9,26,80.47,54.57
1168,37,24,3,19,1,8,94.51,76.31
1169,37,2,80,84,4,19,97.08,40.4
1170,63,7,19,26,11,29,60.32,65.57
1171,28,49,93,74,1,3,77.57,93.88
1172,56,13,75,43,12,14,61.99,78.29
1173,26,1,25,1,8,7,94.79,68.3
1174,94,44,58,12,14,16,92.19,76.06
1175,13,33,21,44,14,21,73.73,48.87
1176,47,50,61,40,3,9,73.42,82.72
1177,27,18,26,87,2,2,94.81,70.34
1178,51,8,40,68,8,24,85.43,46.59
1179,94,45,56,22,1,9,65.7,51.5
1180,25,43,95,100,8,21,99.35,75.54
1181,30,37,70,72,11,13,93.47,40.93
1182,66,18,6,82,4,20,96.73,60.82
1183,89,28,100,4,14,28,77.59,64.21
1184,80,24,54,95,3,29,78.92,69.01
1185,18,16,73,81,3,30,84.15,66.5
1186,42,12,43,14,1,26,92.27,40.83
1187,17,5,32,50,3,3,72.65,41.92
1188,30,46,90,57,12,14,75.71,71.58
1189,43,15,15,61,14,7,67.92,91.5
1190,90,23,84,63,8,18,94.5,81.7
1191,36,6,41,4,8,25,66.08,93.4
1192,54,1,82,18,1,14,66.7,43.83
1193,16,47,68,34,5,21,86.87,73.78
1194,95,23,5,0,14,19,89.84,94.55
1195,100,7,58,55,14,13,77.34,99.98
1196,9,27,98,64,13,2,62.44,93.12
1197,44,15,22,19,15,6,67.55,50.96
1198,56,43,87,11,11,2,98.7,79.36
1199,13,8,61,43,5,30,72.31,57.13
1200,70,29,89,18,14,26,94.93,71.51
1201,95,39,48,8,2,22,61.93,74.72
1202,26,12,9,22,12,2,81.42,63.68
1203,90,10,34,26,1,4,99.6,66.62
1204,1,19,80,59,2,21,91.69,74.15
1205,36,4,46,19,13,18,81.01,93.36
1206,48,27,96,26,1,18,87.6,52.64
1207,99,17,11,4,1,24,79.21,47.13
1208,76,43,30,63,10,19,95.57,81.01
1209,5,16,88,58,13,16,84.56,96.81
1210,96,36,90,79,7,22,80.76,84.36
1211,42,37,80,24,5,16,89.43,88.44
1212,28,13,42,2,2,14,80.11,99.22
1213,42,5,82,4,4,10,99.55,58.79
1214,74,33,33,10,11,26,66.46,60.15
1215,21,9,94,29,11,6,64.32,70.36
1216,38,17,72,15,14,24,62.62,67.76
1217,84,45,86,94,2,22,81.69,76.02
1218,99,5,52,40,6,12,80.75,86.92
1219,70,37,57,77,9,18,87.06,92.03
1220,66,50,23,43,4,17,84.94,84.66
1221,90,16,72,0,11,24,88.28,58.89
1222,31,32,81,60,7,5,95.27,79.19
1223,43,22,7,25,11,17,66.31,71.21
1224,41,6,78,20,5,30,85.23,53.65
1225,81,27,84,39,1,21,62.45,68.02
1226,83,40,94,27,14,11,92.65,89.38
1227,22,10,53,1,4,5,73.94,53.49
1228,47,10,36,11,3,9,71.24,45.79
1229,10,34,54,56,5,15,87.93,74.69
1230,4,49,96,59,14,25,81.28,47.76
1231,45,17,35,13,4,9,78.67,65.61
1232,85,5,88,60,2,7,60.43,40.53
1233,14,31,14,31,14,2,82.82,80.0
1234,97,45,28,12,7,8,85.42,52.58
1235,81,11,58,73,10,22,68.47,75.49
1236,32,1,7,24,11,30,98.35,55.26
1237,52,39,66,69,12,5,96.36,48.03
1238,46,39,92,65,12,4,91.37,51.8
1239,11,10,67,73,9,11,78.06,46.68
1240,5,22,55,88,12,26,68.56,94.29
1241,36,22,96,95,4,23,98.46,46.23
1242,12,8,70,49,13,1,69.19,78.86
1243,71,17,57,30,13,8,60.41,46.53
1244,67,17,61,47,5,26,82.82,59.79
1245,82,31,39,46,14,8,77.0,41.63
1246,75,40,4,99,11,4,88.39,73.41
1247,46,17,23,68,13,27,76.45,78.81
1248,31,33,97,33,10,16,75.52,55.87
1249,55,17,59,35,6,26,79.72,99.23
